record_uid,dataset_source,subset,file_path,original_fs,fs,n_samples,duration_sec,rms,peak,crest_factor_db,dynamic_range_db,clipping_ratio,silence_ratio,snr_proxy_db,drift_ratio_db,spectral_flatness,zcr_mean,zcr_std,zcr_anomaly,is_short,is_clipped,is_silent,is_noisy,is_low_quality,quality_reasons
D1_training-e_e01444,D1,training-e,dataset/archive (3)/training-e/e01444.wav,2000,2000,35218,17.609,0.060792,0.430115,16.994754,18.478656,0.0,0.0,35.719874,-18.861919,0.007522,0.072538,0.019088,0.392207,False,False,False,False,False,
D1_training-e_e01445,D1,training-e,dataset/archive (3)/training-e/e01445.wav,2000,2000,50898,25.449,0.062078,0.866241,22.894069,25.334336,0.0,0.0,39.211987,-12.088706,0.008558,0.064096,0.019894,0.195619,False,False,False,False,False,
D1_training-e_e01446,D1,training-e,dataset/archive (3)/training-e/e01446.wav,2000,2000,17982,8.991,0.077008,0.596161,17.776593,19.072459,0.0,0.0,25.114029,-12.382168,0.038724,0.092335,0.026474,0.853184,False,False,False,False,False,
D1_training-e_e01447,D1,training-e,dataset/archive (3)/training-e/e01447.wav,2000,2000,23112,11.556,0.043364,0.305878,16.968379,11.405002,0.0,0.0,32.625983,-19.941103,0.009999,0.081658,0.017915,0.60457,False,False,False,False,False,
D1_training-e_e01448,D1,training-e,dataset/archive (3)/training-e/e01448.wav,2000,2000,35472,17.736,0.062896,0.763336,21.681876,13.406571,0.0,0.0,35.01823,-17.706273,0.006474,0.081375,0.013203,0.597986,False,False,False,False,False,
D1_training-e_e01449,D1,training-e,dataset/archive (3)/training-e/e01449.wav,2000,2000,187520,93.76,0.046978,0.50415,20.61325,17.554874,0.0,0.0,50.820194,-3.491736,5.2e-05,0.050129,0.014302,0.129616,False,False,False,False,False,
D1_training-e_e01450,D1,training-e,dataset/archive (3)/training-e/e01450.wav,2000,2000,43068,21.534,0.025168,0.182495,17.208115,14.726149,0.0,0.0,33.606161,-9.919799,0.007385,0.059412,0.020038,0.086551,False,False,False,False,False,
D1_training-e_e01451,D1,training-e,dataset/archive (3)/training-e/e01451.wav,2000,2000,34464,17.232,0.060854,0.435486,17.093712,19.407119,0.0,0.0,35.766392,-17.547153,0.00829,0.07253,0.016309,0.392008,False,False,False,False,False,
D1_training-e_e01452,D1,training-e,dataset/archive (3)/training-e/e01452.wav,2000,2000,20776,10.388,0.049891,0.292755,15.369656,15.702325,0.0,0.0,26.191416,-12.515654,0.021155,0.08479,0.019193,0.677498,False,False,False,False,False,
D1_training-e_e01453,D1,training-e,dataset/archive (3)/training-e/e01453.wav,2000,2000,20628,10.314,0.426043,0.997009,7.384924,12.171394,0.003878,0.0,42.509361,13.423901,0.000136,0.00314,0.002872,1.223821,False,False,False,True,True,baseline_drift
D1_training-e_e01454,D1,training-e,dataset/archive (3)/training-e/e01454.wav,2000,2000,38394,19.197,0.065977,0.809723,21.778824,14.405132,0.0,0.0,19.503767,-16.906319,0.040199,0.102381,0.021179,1.087117,False,False,False,False,False,
D1_training-e_e01455,D1,training-e,dataset/archive (3)/training-e/e01455.wav,2000,2000,34958,17.479,0.030146,0.262512,18.798425,13.245079,0.0,0.0,35.890597,-14.725677,0.003857,0.050651,0.012811,0.117468,False,False,False,False,False,
D1_training-e_e01456,D1,training-e,dataset/archive (3)/training-e/e01456.wav,2000,2000,33844,16.922,0.381309,0.997894,8.356152,9.629247,0.005289,0.0,42.785236,11.266425,3.4e-05,0.008215,0.004415,1.105639,False,False,False,True,True,baseline_drift
D1_training-e_e01457,D1,training-e,dataset/archive (3)/training-e/e01457.wav,2000,2000,16254,8.127,0.059048,1.0,24.575851,23.36031,6.2e-05,0.0,22.340368,-13.037678,0.015642,0.09123,0.024726,0.827457,False,False,False,False,False,
D1_training-e_e01458,D1,training-e,dataset/archive (3)/training-e/e01458.wav,2000,2000,43952,21.976,0.093156,1.0,20.615743,11.651497,2.3e-05,0.0,33.603533,-8.134348,0.005321,0.070542,0.017192,0.345723,False,False,False,False,False,
D1_training-e_e01459,D1,training-e,dataset/archive (3)/training-e/e01459.wav,2000,2000,38400,19.2,0.099862,0.831085,18.404897,17.450206,0.0,0.0,26.019798,-14.592862,0.025885,0.103476,0.029352,1.112623,False,False,False,False,False,
D1_training-e_e01460,D1,training-e,dataset/archive (3)/training-e/e01460.wav,2000,2000,23020,11.51,0.081843,0.833862,20.162205,12.433845,0.0,0.0,35.511933,-19.129402,0.003521,0.083341,0.017006,0.64375,False,False,False,False,False,
D1_training-e_e01461,D1,training-e,dataset/archive (3)/training-e/e01461.wav,2000,2000,41286,20.643,0.070879,1.0,22.989628,25.674982,2.4e-05,0.0,27.788009,-3.618055,0.004156,0.052856,0.035088,0.066112,False,False,False,False,False,
D1_training-e_e01462,D1,training-e,dataset/archive (3)/training-e/e01462.wav,2000,2000,61974,30.987,0.123702,0.978851,17.966821,15.489677,0.0,0.0,39.148483,-19.637591,0.001942,0.032725,0.011468,0.534897,False,False,False,False,False,
D1_training-e_e01463,D1,training-e,dataset/archive (3)/training-e/e01463.wav,2000,2000,18016,9.008,0.100369,0.847443,18.530215,12.180013,0.0,0.0,35.017457,-12.524494,0.000702,0.059471,0.012808,0.087921,False,False,False,False,False,
D1_training-e_e01464,D1,training-e,dataset/archive (3)/training-e/e01464.wav,2000,2000,27814,13.907,0.074291,0.557495,17.506089,8.930959,0.0,0.0,35.694004,-17.518912,0.003802,0.076902,0.027257,0.493817,False,False,False,False,False,
D1_training-e_e01465,D1,training-e,dataset/archive (3)/training-e/e01465.wav,2000,2000,54052,27.026,0.079702,0.544128,16.684694,6.72116,0.0,0.0,29.320892,-5.14039,0.003613,0.042913,0.02052,0.297658,False,False,False,False,False,
D1_training-e_e01466,D1,training-e,dataset/archive (3)/training-e/e01466.wav,2000,2000,45600,22.8,0.103502,1.0,19.701034,13.969235,2.2e-05,0.0,34.183973,-19.820529,0.004521,0.062555,0.015233,0.159734,False,False,False,False,False,
D1_training-e_e01467,D1,training-e,dataset/archive (3)/training-e/e01467.wav,2000,2000,43744,21.872,0.169247,1.0,15.429598,19.797328,0.009053,0.0,28.14951,-15.038293,0.023177,0.085383,0.021934,0.691301,False,False,False,False,False,
D1_training-e_e01468,D1,training-e,dataset/archive (3)/training-e/e01468.wav,2000,2000,32412,16.206,0.040597,0.305695,17.535818,16.604134,0.0,0.0,21.025426,-15.602165,0.059178,0.110797,0.025516,1.283098,False,False,False,False,False,
D1_training-e_e01469,D1,training-e,dataset/archive (3)/training-e/e01469.wav,2000,2000,56972,28.486,0.021821,0.152466,16.886154,13.626632,0.0,0.0,32.993241,-6.604197,0.006382,0.063649,0.014203,0.185203,False,False,False,False,False,
D1_training-e_e01470,D1,training-e,dataset/archive (3)/training-e/e01470.wav,2000,2000,42304,21.152,0.054123,0.91037,24.516648,21.438809,0.0,0.0,25.380827,-22.665715,0.066525,0.13897,0.019912,1.939132,False,False,False,False,False,
D1_training-e_e01471,D1,training-e,dataset/archive (3)/training-e/e01471.wav,2000,2000,32174,16.087,0.101014,0.356262,10.947764,13.604729,0.0,0.0,4.686511,19.265094,0.006512,0.024052,0.025657,0.736862,False,False,False,True,True,low_snr;baseline_drift
D1_training-e_e01472,D1,training-e,dataset/archive (3)/training-e/e01472.wav,2000,2000,54266,27.133,0.08769,0.963562,20.81859,25.4086,0.0,0.0,32.45909,-16.834539,0.021891,0.095145,0.020117,0.918628,False,False,False,False,False,
D1_training-e_e01473,D1,training-e,dataset/archive (3)/training-e/e01473.wav,2000,2000,33214,16.607,0.054003,0.539215,19.986932,14.271294,0.0,0.0,28.17401,-7.176384,0.012276,0.070831,0.016079,0.352453,False,False,False,False,False,
D1_training-e_e01474,D1,training-e,dataset/archive (3)/training-e/e01474.wav,2000,2000,35306,17.653,0.105365,0.931458,18.929363,25.939879,0.0,0.0,39.080859,-14.109449,0.011505,0.054573,0.01576,0.026149,False,False,False,False,False,
D1_training-e_e01475,D1,training-e,dataset/archive (3)/training-e/e01475.wav,2000,2000,34466,17.233,0.057839,0.810638,22.932202,19.125384,0.0,0.0,31.549886,-20.483763,0.017992,0.111519,0.019043,1.299914,False,False,False,False,False,
D1_training-e_e01476,D1,training-e,dataset/archive (3)/training-e/e01476.wav,2000,2000,34906,17.453,0.098055,0.802094,18.255084,19.234024,0.0,0.0,21.888035,-17.736611,0.073627,0.143808,0.036551,2.051797,False,False,False,False,False,
D1_training-e_e01477,D1,training-e,dataset/archive (3)/training-e/e01477.wav,2000,2000,68778,34.389,0.042447,0.407532,19.646259,16.692699,0.0,0.0,31.572378,-17.138357,0.011033,0.08307,0.013908,0.637445,False,False,False,False,False,
D1_training-e_e01478,D1,training-e,dataset/archive (3)/training-e/e01478.wav,2000,2000,47762,23.881,0.122335,0.868408,17.023458,16.039401,0.0,0.0,22.183085,-14.13123,0.051199,0.100781,0.026497,1.049872,False,False,False,False,False,
D1_training-e_e01479,D1,training-e,dataset/archive (3)/training-e/e01479.wav,2000,2000,33530,16.765,0.126128,0.999969,17.983517,12.890696,6e-05,0.0,36.617321,-3.474365,0.001354,0.042696,0.016528,0.302705,False,False,False,False,False,
D1_training-e_e01480,D1,training-e,dataset/archive (3)/training-e/e01480.wav,2000,2000,51066,25.533,0.080701,0.795685,19.877211,17.812895,0.0,0.0,37.740669,-14.728203,0.0051,0.071605,0.018518,0.370463,False,False,False,False,False,
D1_training-e_e01481,D1,training-e,dataset/archive (3)/training-e/e01481.wav,2000,2000,31046,15.523,0.070722,0.472687,16.500349,6.744363,0.0,0.0,29.254841,-9.693435,0.002521,0.024121,0.015318,0.735248,False,False,False,False,False,
D1_training-e_e01482,D1,training-e,dataset/archive (3)/training-e/e01482.wav,2000,2000,71996,35.998,0.132342,0.714294,14.643582,1.278136,0.0,0.0,0.51277,-14.547805,0.353356,0.415513,0.025565,8.378774,False,False,False,True,True,low_snr
D1_training-e_e01483,D1,training-e,dataset/archive (3)/training-e/e01483.wav,2000,2000,22245,11.1225,0.139458,0.999969,17.110841,6.621051,0.00018,0.0,32.289031,-5.024583,0.002478,0.047128,0.019216,0.199511,False,False,False,False,False,
D1_training-e_e01484,D1,training-e,dataset/archive (3)/training-e/e01484.wav,2000,2000,48184,24.092,0.068195,0.631897,19.337861,18.717699,0.0,0.0,27.770758,-7.3969,0.021891,0.071388,0.022968,0.365423,False,False,False,False,False,
D1_training-e_e01485,D1,training-e,dataset/archive (3)/training-e/e01485.wav,2000,2000,41202,20.601,0.068446,0.794403,21.29382,15.938241,0.0,0.0,30.264673,-18.00472,0.015413,0.101292,0.014172,1.061772,False,False,False,False,False,
D1_training-e_e01486,D1,training-e,dataset/archive (3)/training-e/e01486.wav,2000,2000,32466,16.233,0.033165,0.561188,24.568593,18.502294,0.0,0.0,17.572489,-18.78243,0.173489,0.258141,0.066692,4.714167,False,False,False,False,False,
D1_training-e_e01487,D1,training-e,dataset/archive (3)/training-e/e01487.wav,2000,2000,36994,18.497,0.089344,0.827881,19.338032,25.210663,0.0,0.0,24.404864,-21.224369,0.106107,0.174088,0.060608,2.756896,False,False,False,False,False,
D1_training-e_e01488,D1,training-e,dataset/archive (3)/training-e/e01488.wav,2000,2000,67998,33.999,0.041897,0.27829,16.44638,6.865521,0.0,0.0,30.00598,-18.249378,0.003239,0.024495,0.01338,0.726531,False,False,False,False,False,
D1_training-e_e01489,D1,training-e,dataset/archive (3)/training-e/e01489.wav,2000,2000,72328,36.164,0.014559,0.092957,16.103033,5.10048,0.0,0.0,27.460644,-20.405646,0.003272,0.024744,0.015321,0.720738,False,False,False,False,False,
D1_training-e_e01490,D1,training-e,dataset/archive (3)/training-e/e01490.wav,2000,2000,42288,21.144,0.487955,0.999969,6.232142,14.463295,0.005581,0.0,39.457413,8.511874,0.00016,0.006098,0.004705,1.154947,False,False,False,True,True,baseline_drift
D1_training-e_e01491,D1,training-e,dataset/archive (3)/training-e/e01491.wav,2000,2000,44734,22.367,0.024215,0.999969,32.318155,16.936879,2.2e-05,0.0,26.122644,-11.239221,0.000804,0.108573,0.029518,1.231322,False,False,False,False,False,
D1_training-e_e01492,D1,training-e,dataset/archive (3)/training-e/e01492.wav,2000,2000,38746,19.373,0.06805,0.502502,17.366182,7.56632,0.0,0.0,33.355455,-15.777764,0.004104,0.097214,0.021435,0.966794,False,False,False,False,False,
D1_training-e_e01493,D1,training-e,dataset/archive (3)/training-e/e01493.wav,2000,2000,26850,13.425,0.092499,0.832947,19.08964,22.430855,0.0,0.0,35.206044,-20.712921,0.011961,0.080268,0.016038,0.572192,False,False,False,False,False,
D1_training-e_e01494,D1,training-e,dataset/archive (3)/training-e/e01494.wav,2000,2000,45171,22.5855,0.084682,1.0,21.444154,25.486343,2.2e-05,0.0,29.248863,-1.986359,0.006487,0.081685,0.06577,0.6052,False,False,False,False,False,
D1_training-e_e01495,D1,training-e,dataset/archive (3)/training-e/e01495.wav,2000,2000,46492,23.246,0.127332,0.943176,17.393074,7.900273,0.0,0.0,29.501888,-14.742055,0.002372,0.017155,0.011847,0.897463,False,False,False,False,False,
D1_training-e_e01496,D1,training-e,dataset/archive (3)/training-e/e01496.wav,2000,2000,58352,29.176,0.115532,0.871429,17.550599,17.388431,0.0,0.0,33.045576,-16.866812,0.010618,0.058473,0.01242,0.06467,False,False,False,False,False,
D1_training-e_e01497,D1,training-e,dataset/archive (3)/training-e/e01497.wav,2000,2000,34596,17.298,0.111663,0.833344,17.458302,21.880145,0.0,0.0,35.217269,-13.380791,0.010577,0.052006,0.014051,0.085925,False,False,False,False,False,
D1_training-e_e01498,D1,training-e,dataset/archive (3)/training-e/e01498.wav,2000,2000,97570,48.785,0.067163,0.909668,22.635076,20.984147,0.0,0.0,28.653488,-9.849399,0.015249,0.075247,0.025365,0.455271,False,False,False,False,False,
D1_training-e_e01499,D1,training-e,dataset/archive (3)/training-e/e01499.wav,2000,2000,40476,20.238,0.100993,0.528778,14.379623,3.471536,0.0,0.0,25.823178,-10.295986,0.003627,0.037147,0.025767,0.431932,False,False,False,False,False,
D1_training-e_e01500,D1,training-e,dataset/archive (3)/training-e/e01500.wav,2000,2000,70516,35.258,0.074423,0.668365,19.066192,10.921077,0.0,0.0,35.734982,-16.830772,0.003877,0.099481,0.015071,1.019596,False,False,False,False,False,
D1_training-e_e01501,D1,training-e,dataset/archive (3)/training-e/e01501.wav,2000,2000,42944,21.472,0.113184,1.0,18.92429,33.838408,0.003423,0.0,24.077191,-0.507009,0.008441,0.048958,0.01587,0.156902,False,False,False,False,False,
D1_training-e_e01502,D1,training-e,dataset/archive (3)/training-e/e01502.wav,2000,2000,44769,22.3845,0.04573,1.0,26.796008,10.893758,2.2e-05,0.0,28.918042,-6.612315,0.006576,0.105717,0.031959,1.16481,False,False,False,False,False,
D1_training-e_e01503,D1,training-e,dataset/archive (3)/training-e/e01503.wav,2000,2000,52170,26.085,0.070231,1.0,23.069388,23.096782,3.8e-05,0.0,26.544533,-20.223304,0.050125,0.146359,0.038348,2.111195,False,False,False,False,False,
D1_training-e_e01504,D1,training-e,dataset/archive (3)/training-e/e01504.wav,2000,2000,29038,14.519,0.051679,0.397003,17.709586,16.086177,0.0,0.0,26.560838,-12.272473,0.021819,0.088658,0.025663,0.767567,False,False,False,False,False,
D1_training-e_e01505,D1,training-e,dataset/archive (3)/training-e/e01505.wav,2000,2000,93824,46.912,0.054485,0.55188,20.111354,10.305557,0.0,0.0,39.446458,-13.845343,0.001442,0.037885,0.014671,0.414733,False,False,False,False,False,
D1_training-e_e01506,D1,training-e,dataset/archive (3)/training-e/e01506.wav,2000,2000,24732,12.366,0.106801,0.7435,16.854148,23.456836,0.0,0.0,31.85946,-14.82897,0.020307,0.084313,0.031021,0.666398,False,False,False,False,False,
D1_training-e_e01507,D1,training-e,dataset/archive (3)/training-e/e01507.wav,2000,2000,35984,17.992,0.086333,0.63385,17.31616,11.009062,0.0,0.0,33.691427,-6.123187,0.003689,0.065704,0.024434,0.233051,False,False,False,False,False,
D1_training-e_e01508,D1,training-e,dataset/archive (3)/training-e/e01508.wav,2000,2000,37492,18.746,0.050122,0.80661,24.132775,20.313377,0.0,0.0,25.042282,-23.395987,0.063035,0.132745,0.020776,1.794189,False,False,False,False,False,
D1_training-e_e01509,D1,training-e,dataset/archive (3)/training-e/e01509.wav,2000,2000,39908,19.954,0.098319,0.728821,17.399644,12.263409,0.0,0.0,34.805801,-12.09648,9.1e-05,0.061447,0.013134,0.133937,False,False,False,False,False,
D1_training-e_e01510,D1,training-e,dataset/archive (3)/training-e/e01510.wav,2000,2000,25904,12.952,0.137681,0.481018,10.865723,2.858253,0.0,0.0,21.21281,-1.368316,0.003089,0.016094,0.013524,0.922174,False,False,False,False,False,
D1_training-e_e01511,D1,training-e,dataset/archive (3)/training-e/e01511.wav,2000,2000,22477,11.2385,0.160692,0.999969,15.879863,10.225154,8.9e-05,0.0,26.171586,-3.39464,0.005988,0.107172,0.042128,1.19869,False,False,False,False,False,
D1_training-e_e01512,D1,training-e,dataset/archive (3)/training-e/e01512.wav,2000,2000,40092,20.046,0.026558,0.291901,20.820851,12.002413,0.0,0.0,18.874657,-2.537029,0.020641,0.065827,0.01855,0.235913,False,False,False,False,False,
D1_training-e_e01513,D1,training-e,dataset/archive (3)/training-e/e01513.wav,2000,2000,32518,16.259,0.07275,0.867645,21.530191,22.972654,0.0,0.0,26.716475,-18.709482,0.048284,0.146624,0.033673,2.117371,False,False,False,False,False,
D1_training-e_e01514,D1,training-e,dataset/archive (3)/training-e/e01514.wav,2000,2000,32112,16.056,0.164247,0.899994,14.774831,22.34945,0.0,0.0,33.505493,-21.070634,0.016176,0.078944,0.02271,0.541368,False,False,False,False,False,
D1_training-e_e01515,D1,training-e,dataset/archive (3)/training-e/e01515.wav,2000,2000,20740,10.37,0.066787,1.0,23.506143,19.43561,0.002989,0.0,21.361957,-1.030238,0.006975,0.052173,0.010984,0.08203,False,False,False,False,False,
D1_training-e_e01516,D1,training-e,dataset/archive (3)/training-e/e01516.wav,2000,2000,78490,39.245,0.125603,0.979034,17.835927,17.711262,0.0,0.0,33.611443,-14.016731,0.009028,0.054553,0.01022,0.026605,False,False,False,False,False,
D1_training-e_e01517,D1,training-e,dataset/archive (3)/training-e/e01517.wav,2000,2000,48002,24.001,0.058744,0.565002,19.661725,17.378417,0.0,0.0,39.468112,-12.219135,0.004371,0.056399,0.014699,0.016383,False,False,False,False,False,
D1_training-e_e01518,D1,training-e,dataset/archive (3)/training-e/e01518.wav,2000,2000,45460,22.73,0.135104,0.902161,16.492322,22.070535,0.0,0.0,29.239475,-12.01545,0.026084,0.065829,0.019391,0.235973,False,False,False,False,False,
D1_training-e_e01519,D1,training-e,dataset/archive (3)/training-e/e01519.wav,2000,2000,37042,18.521,0.278703,0.96405,10.779174,10.414764,0.0,0.0,35.932682,9.470092,5.4e-05,0.005299,0.004441,1.173533,False,False,False,True,True,baseline_drift
D1_training-e_e01520,D1,training-e,dataset/archive (3)/training-e/e01520.wav,2000,2000,22914,11.457,0.03603,0.333954,19.340489,18.926057,0.0,0.0,28.995683,-18.849475,0.027882,0.096902,0.016392,0.959531,False,False,False,False,False,
D1_training-e_e01521,D1,training-e,dataset/archive (3)/training-e/e01521.wav,2000,2000,40158,20.079,0.042591,0.421265,19.904717,14.016051,0.0,0.0,36.617632,-10.196204,0.003979,0.060055,0.014615,0.101525,False,False,False,False,False,
D1_training-e_e01522,D1,training-e,dataset/archive (3)/training-e/e01522.wav,2000,2000,59658,29.829,0.09513,0.723022,17.616659,7.420781,0.0,0.0,30.999846,-12.873481,0.001617,0.014244,0.012075,0.96524,False,False,False,False,False,
D1_training-e_e01523,D1,training-e,dataset/archive (3)/training-e/e01523.wav,2000,2000,86456,43.228,0.021221,0.177063,18.427177,9.366504,0.0,0.0,23.736207,-10.2582,0.022447,0.075567,0.019533,0.462737,False,False,False,False,False,
D1_training-e_e01524,D1,training-e,dataset/archive (3)/training-e/e01524.wav,2000,2000,39332,19.666,0.043409,0.327942,17.564279,13.97664,0.0,0.0,32.061561,-19.330347,0.010345,0.082969,0.018904,0.6351,False,False,False,False,False,
