record_uid,subset,sqi_good,dataset_source,snr_proxy_db,is_noisy,is_low_quality,quality_group,quality_reasons,pp08_poor,sqi_poor
D1_training-e_e00029,training-e,True,D1,35.184315,False,False,clean,,False,False
D1_training-e_e00030,training-e,True,D1,17.948573,False,False,clean,,False,False
D1_training-e_e00031,training-e,True,D1,18.060125,False,False,clean,,False,False
D1_training-e_e00032,training-e,True,D1,28.223172,True,True,noisy,baseline_drift,True,False
D1_training-e_e00033,training-e,True,D1,34.132724,False,False,clean,,False,False
D1_training-e_e00034,training-e,True,D1,24.183923,False,False,clean,,False,False
D1_training-e_e00035,training-e,True,D1,31.428209,False,False,clean,,False,False
D1_training-e_e00036,training-e,True,D1,42.529124,False,False,clean,,False,False
D1_training-e_e00037,training-e,True,D1,32.977607,False,False,clean,,False,False
D1_training-e_e00038,training-e,True,D1,24.759789,False,False,clean,,False,False
D1_training-e_e00039,training-e,False,D1,33.642754,True,True,noisy,baseline_drift,True,True
D1_training-e_e00040,training-e,True,D1,35.461206,False,False,clean,,False,False
D1_training-e_e00041,training-e,True,D1,31.287973,False,False,clean,,False,False
D1_training-e_e00042,training-e,True,D1,32.284119,False,False,clean,,False,False
D1_training-e_e00043,training-e,True,D1,39.466642,False,False,clean,,False,False
D1_training-e_e00044,training-e,False,D1,43.304369,True,True,noisy,baseline_drift,True,True
D1_training-e_e00045,training-e,True,D1,27.404058,False,False,clean,,False,False
D1_training-e_e00046,training-e,True,D1,35.147616,False,False,clean,,False,False
D1_training-e_e00047,training-e,True,D1,43.587444,False,False,clean,,False,False
D1_training-e_e00048,training-e,False,D1,16.971899,False,False,clean,,False,True
D1_training-e_e00049,training-e,True,D1,32.448854,False,False,clean,,False,False
D1_training-e_e00050,training-e,True,D1,18.832904,False,False,clean,,False,False
D1_training-e_e00051,training-e,True,D1,33.674703,False,False,clean,,False,False
D1_training-e_e00052,training-e,True,D1,24.144155,False,False,clean,,False,False
D1_training-e_e00053,training-e,True,D1,29.846064,False,False,clean,,False,False
D1_training-e_e00054,training-e,True,D1,33.151667,False,False,clean,,False,False
D1_training-e_e00055,training-e,True,D1,41.262512,False,False,clean,,False,False
D1_training-e_e00056,training-e,True,D1,20.65068,False,False,clean,,False,False
D1_training-e_e00057,training-e,True,D1,32.221546,False,False,clean,,False,False
D1_training-e_e00058,training-e,True,D1,32.83395,False,False,clean,,False,False
D1_training-e_e00059,training-e,True,D1,29.105581,False,False,clean,,False,False
D1_training-e_e00060,training-e,True,D1,24.073372,False,False,clean,,False,False
D1_training-e_e00061,training-e,True,D1,35.094564,False,False,clean,,False,False
D1_training-e_e00062,training-e,True,D1,34.400652,False,False,clean,,False,False
D1_training-e_e00063,training-e,False,D1,34.167881,True,True,noisy,baseline_drift,True,True
D1_training-e_e00064,training-e,True,D1,35.006269,False,False,clean,,False,False
D1_training-e_e00065,training-e,True,D1,35.692505,False,False,clean,,False,False
D1_training-e_e00066,training-e,False,D1,41.86032,False,True,low_quality_other,clipped,True,True
D1_training-e_e00067,training-e,True,D1,29.644647,False,False,clean,,False,False
D1_training-e_e00068,training-e,True,D1,39.394191,False,False,clean,,False,False
D1_training-e_e00069,training-e,False,D1,28.814795,False,False,clean,,False,True
D1_training-e_e00070,training-e,True,D1,33.294092,False,False,clean,,False,False
D1_training-e_e00071,training-e,False,D1,26.953434,False,False,clean,,False,True
D1_training-e_e00072,training-e,True,D1,29.453249,False,False,clean,,False,False
D1_training-e_e00073,training-e,True,D1,41.535182,False,False,clean,,False,False
D1_training-e_e00074,training-e,True,D1,20.527972,False,False,clean,,False,False
D1_training-e_e00075,training-e,True,D1,27.100788,False,False,clean,,False,False
D1_training-e_e00076,training-e,True,D1,25.629848,False,False,clean,,False,False
D1_training-e_e00077,training-e,True,D1,37.124736,False,False,clean,,False,False
D1_training-e_e00078,training-e,True,D1,27.966459,False,False,clean,,False,False
D1_training-e_e00079,training-e,True,D1,35.244208,False,False,clean,,False,False
D1_training-e_e00080,training-e,True,D1,28.740505,False,False,clean,,False,False
D1_training-e_e00081,training-e,True,D1,36.336353,False,False,clean,,False,False
D1_training-e_e00082,training-e,True,D1,36.124496,False,False,clean,,False,False
D1_training-e_e00083,training-e,True,D1,24.082624,False,False,clean,,False,False
D1_training-e_e00084,training-e,True,D1,35.917238,False,False,clean,,False,False
D1_training-e_e00085,training-e,True,D1,27.361954,False,False,clean,,False,False
D1_training-e_e00086,training-e,True,D1,26.385003,False,False,clean,,False,False
D1_training-e_e00087,training-e,True,D1,25.839995,False,False,clean,,False,False
D1_training-e_e00088,training-e,True,D1,35.401832,False,False,clean,,False,False
D1_training-e_e00089,training-e,True,D1,36.564925,False,False,clean,,False,False
D1_training-e_e00090,training-e,True,D1,30.588485,False,False,clean,,False,False
D1_training-e_e00091,training-e,False,D1,30.791289,False,False,clean,,False,True
D1_training-e_e00092,training-e,True,D1,37.677355,False,False,clean,,False,False
D1_training-e_e00093,training-e,True,D1,35.539508,False,False,clean,,False,False
D1_training-e_e00094,training-e,True,D1,30.666628,False,False,clean,,False,False
D1_training-e_e00095,training-e,True,D1,35.557349,False,False,clean,,False,False
D1_training-e_e00096,training-e,False,D1,34.461837,True,True,noisy,baseline_drift,True,True
D1_training-e_e00097,training-e,True,D1,32.293273,False,False,clean,,False,False
D1_training-e_e00098,training-e,True,D1,16.713633,False,False,clean,,False,False
D1_training-e_e00099,training-e,False,D1,41.92441,True,True,noisy,baseline_drift,True,True
D1_training-e_e00100,training-e,True,D1,22.928986,False,False,clean,,False,False
D1_training-e_e00101,training-e,True,D1,31.841508,False,False,clean,,False,False
D1_training-e_e00102,training-e,True,D1,37.082602,False,False,clean,,False,False
D1_training-e_e00103,training-e,True,D1,25.481041,False,False,clean,,False,False
D1_training-e_e00104,training-e,False,D1,1.536204,True,True,noisy,low_snr;baseline_drift,True,True
D1_training-e_e00105,training-e,True,D1,25.448716,False,False,clean,,False,False
D1_training-e_e00106,training-e,True,D1,26.240365,False,False,clean,,False,False
D1_training-e_e00107,training-e,True,D1,32.047991,False,False,clean,,False,False
D1_training-e_e00108,training-e,True,D1,23.470971,False,False,clean,,False,False
D1_training-e_e00109,training-e,True,D1,37.206763,False,False,clean,,False,False
D1_training-e_e00110,training-e,True,D1,30.397304,False,False,clean,,False,False
D1_training-e_e00111,training-e,True,D1,47.074564,False,False,clean,,False,False
D1_training-e_e00112,training-e,True,D1,27.043221,False,False,clean,,False,False
D1_training-e_e00113,training-e,True,D1,32.101235,False,False,clean,,False,False
D1_training-e_e00114,training-e,True,D1,24.189658,False,False,clean,,False,False
D1_training-e_e00115,training-e,True,D1,23.355232,False,False,clean,,False,False
D1_training-e_e00116,training-e,False,D1,0.81383,True,True,noisy,low_snr,True,True
D1_training-e_e00117,training-e,True,D1,30.952034,False,False,clean,,False,False
D1_training-e_e00118,training-e,True,D1,34.396408,False,False,clean,,False,False
D1_training-e_e00119,training-e,True,D1,22.720543,False,False,clean,,False,False
D1_training-e_e00120,training-e,False,D1,20.436273,False,False,clean,,False,True
D1_training-e_e00121,training-e,True,D1,28.729485,False,False,clean,,False,False
D1_training-e_e00122,training-e,True,D1,29.89078,False,False,clean,,False,False
D1_training-e_e00123,training-e,True,D1,18.767528,False,False,clean,,False,False
D1_training-e_e00124,training-e,True,D1,28.488243,False,False,clean,,False,False
D1_training-e_e00125,training-e,True,D1,34.265109,False,False,clean,,False,False
D1_training-e_e00126,training-e,True,D1,25.197624,False,False,clean,,False,False
D1_training-e_e00127,training-e,False,D1,4.097167,True,True,noisy,low_snr;baseline_drift,True,True
D1_training-e_e00128,training-e,True,D1,28.928182,False,False,clean,,False,False
D1_training-e_e00129,training-e,True,D1,36.694555,False,False,clean,,False,False
D1_training-e_e00130,training-e,True,D1,20.444881,False,False,clean,,False,False
D1_training-e_e00131,training-e,True,D1,23.152463,False,False,clean,,False,False
D1_training-e_e00132,training-e,True,D1,32.317847,False,False,clean,,False,False
D1_training-e_e00133,training-e,True,D1,30.846665,False,False,clean,,False,False
D1_training-e_e00134,training-e,True,D1,22.310758,True,True,noisy,baseline_drift,True,False
D1_training-e_e00135,training-e,True,D1,26.719022,False,False,clean,,False,False
D1_training-e_e00136,training-e,True,D1,34.202794,False,False,clean,,False,False
D1_training-e_e00137,training-e,True,D1,46.18502,False,False,clean,,False,False
D1_training-e_e00138,training-e,True,D1,36.14915,False,False,clean,,False,False
D1_training-e_e00139,training-e,True,D1,31.611405,False,False,clean,,False,False
D1_training-e_e00140,training-e,True,D1,26.982771,False,False,clean,,False,False
D1_training-e_e00141,training-e,True,D1,20.037554,False,False,clean,,False,False
D1_training-e_e00142,training-e,False,D1,26.019085,False,False,clean,,False,True
D1_training-e_e00143,training-e,True,D1,27.855459,False,False,clean,,False,False
D1_training-e_e00144,training-e,True,D1,35.8177,False,False,clean,,False,False
D1_training-e_e00145,training-e,True,D1,32.67967,False,False,clean,,False,False
D1_training-e_e00146,training-e,True,D1,33.716022,False,False,clean,,False,False
D1_training-e_e00147,training-e,True,D1,20.026889,False,False,clean,,False,False
D1_training-e_e00148,training-e,True,D1,18.726455,False,False,clean,,False,False
D1_training-e_e00149,training-e,True,D1,39.619435,False,False,clean,,False,False
D1_training-e_e00150,training-e,True,D1,37.057355,False,False,clean,,False,False
D1_training-e_e00151,training-e,False,D1,43.577426,True,True,noisy,baseline_drift,True,True
D1_training-e_e00152,training-e,True,D1,33.426456,False,False,clean,,False,False
D1_training-e_e00153,training-e,False,D1,27.989261,False,False,clean,,False,True
D1_training-e_e00154,training-e,True,D1,25.478578,False,False,clean,,False,False
D1_training-e_e00155,training-e,True,D1,19.585413,False,False,clean,,False,False
D1_training-e_e00156,training-e,True,D1,30.344956,False,False,clean,,False,False
D1_training-e_e00157,training-e,True,D1,22.601789,False,False,clean,,False,False
D1_training-e_e00158,training-e,False,D1,13.426046,True,True,noisy,baseline_drift,True,True
D1_training-e_e00159,training-e,True,D1,25.302878,False,False,clean,,False,False
D1_training-e_e00160,training-e,True,D1,45.607732,False,False,clean,,False,False
D1_training-e_e00161,training-e,True,D1,31.578003,False,False,clean,,False,False
D1_training-e_e00162,training-e,True,D1,31.276452,False,False,clean,,False,False
D1_training-e_e00163,training-e,True,D1,30.736354,False,False,clean,,False,False
D1_training-e_e00164,training-e,True,D1,41.338004,False,False,clean,,False,False
D1_training-e_e00165,training-e,True,D1,33.948829,False,False,clean,,False,False
D1_training-e_e00166,training-e,True,D1,36.248676,False,False,clean,,False,False
D1_training-e_e00167,training-e,True,D1,35.082473,False,False,clean,,False,False
D1_training-e_e00168,training-e,True,D1,22.477621,False,False,clean,,False,False
D1_training-e_e00169,training-e,True,D1,22.007822,False,False,clean,,False,False
D1_training-e_e00170,training-e,True,D1,33.543711,False,False,clean,,False,False
D1_training-e_e00171,training-e,False,D1,18.536463,False,False,clean,,False,True
D1_training-e_e00172,training-e,False,D1,41.16326,False,False,clean,,False,True
D1_training-e_e00173,training-e,True,D1,25.870821,False,False,clean,,False,False
D1_training-e_e00174,training-e,False,D1,41.014715,False,False,clean,,False,True
D1_training-e_e00175,training-e,True,D1,29.88378,False,False,clean,,False,False
D1_training-e_e00176,training-e,True,D1,28.250919,False,False,clean,,False,False
D1_training-e_e00177,training-e,True,D1,23.994681,False,False,clean,,False,False
D1_training-e_e00178,training-e,True,D1,34.395568,False,False,clean,,False,False
D1_training-e_e00179,training-e,True,D1,31.066127,False,False,clean,,False,False
D1_training-e_e00180,training-e,True,D1,24.479581,False,False,clean,,False,False
D1_training-e_e00181,training-e,False,D1,0.648965,True,True,noisy,low_snr,True,True
D1_training-e_e00182,training-e,True,D1,27.050238,False,False,clean,,False,False
D1_training-e_e00183,training-e,True,D1,27.832664,False,False,clean,,False,False
D1_training-e_e00184,training-e,True,D1,22.035674,False,False,clean,,False,False
D1_training-e_e00185,training-e,True,D1,37.969097,False,False,clean,,False,False
D1_training-e_e00186,training-e,True,D1,35.854251,False,False,clean,,False,False
D1_training-e_e00187,training-e,True,D1,36.119599,False,False,clean,,False,False
D1_training-e_e00188,training-e,True,D1,23.766972,False,False,clean,,False,False
D1_training-e_e00189,training-e,True,D1,30.731239,False,False,clean,,False,False
D1_training-e_e00190,training-e,True,D1,34.966642,False,False,clean,,False,False
D1_training-e_e00191,training-e,False,D1,22.786036,False,False,clean,,False,True
D1_training-e_e00192,training-e,True,D1,34.987718,False,False,clean,,False,False
D1_training-e_e00193,training-e,True,D1,34.1717,False,False,clean,,False,False
D1_training-e_e00194,training-e,True,D1,29.532436,False,False,clean,,False,False
D1_training-e_e00195,training-e,True,D1,21.708281,False,False,clean,,False,False
D1_training-e_e00196,training-e,True,D1,32.427966,False,False,clean,,False,False
D1_training-e_e00197,training-e,True,D1,44.841547,False,False,clean,,False,False
D1_training-e_e00198,training-e,True,D1,19.350063,False,False,clean,,False,False
D1_training-e_e00199,training-e,True,D1,37.188746,False,False,clean,,False,False
D1_training-e_e00200,training-e,True,D1,32.930377,False,False,clean,,False,False
D1_training-e_e00201,training-e,True,D1,42.011868,False,False,clean,,False,False
D1_training-e_e00202,training-e,True,D1,30.307867,False,False,clean,,False,False
D1_training-e_e00203,training-e,True,D1,18.470907,False,False,clean,,False,False
D1_training-e_e00204,training-e,True,D1,33.625087,False,False,clean,,False,False
D1_training-e_e00205,training-e,True,D1,32.713612,False,False,clean,,False,False
D1_training-e_e00206,training-e,True,D1,31.813037,False,False,clean,,False,False
D1_training-e_e00207,training-e,True,D1,30.546568,False,False,clean,,False,False
D1_training-e_e00208,training-e,True,D1,27.039675,False,False,clean,,False,False
D1_training-e_e00209,training-e,False,D1,29.72098,False,False,clean,,False,True
D1_training-e_e00210,training-e,False,D1,42.724768,True,True,noisy,baseline_drift,True,True
D1_training-e_e00211,training-e,False,D1,39.70917,True,True,noisy,baseline_drift,True,True
D1_training-e_e00212,training-e,True,D1,21.928422,False,False,clean,,False,False
D1_training-e_e00213,training-e,False,D1,43.988709,True,True,noisy,baseline_drift,True,True
D1_training-e_e00214,training-e,True,D1,30.213918,False,False,clean,,False,False
D1_training-e_e00215,training-e,True,D1,43.499823,False,False,clean,,False,False
D1_training-e_e00216,training-e,True,D1,26.733561,False,False,clean,,False,False
D1_training-e_e00217,training-e,True,D1,39.801301,False,False,clean,,False,False
D1_training-e_e00218,training-e,True,D1,28.106503,False,False,clean,,False,False
D1_training-e_e00219,training-e,True,D1,32.445058,False,False,clean,,False,False
