record_uid,dataset_source,subset,subject_id,subject_derived,record_id,file_path,original_fs,duration_sec,n_samples,recording_location,binary_label,multiclass_label,murmur_label,outcome_label,diagnosis_class,quality_flags,is_duplicate,is_unlabeled,split_group,dataset_name,multiclass_task,binary_label_name,multiclass_label_name,murmur_label_name,outcome_label_name,use_in_supervised,duplicate_of,n_channels,content_sha256
D1_training-e_e01296,D1,training-e,e_nR228,True,e01296,dataset/archive (3)/training-e/e01296.wav,2000,29.679,59358,,0,,,,Normal,,False,False,e_nR228,PhysioNet 2016,,normal,,,,True,,1,ef573a53d74d1de548a8a8ba0a874c699a4bff73c881016cfcc53b2be6e9cbb3
D1_training-e_e01297,D1,training-e,e_nR223,True,e01297,dataset/archive (3)/training-e/e01297.wav,2000,21.371,42742,,0,,,,Normal,,False,False,e_nR223,PhysioNet 2016,,normal,,,,True,,1,248feb7083c0bba9749b25260a5c32dcf64d43741546d532c253d90513067ee4
D1_training-e_e01298,D1,training-e,e_pR345,True,e01298,dataset/archive (3)/training-e/e01298.wav,2000,22.036,44072,,1,,,,CAD,,False,False,e_pR345,PhysioNet 2016,,abnormal,,,,True,,1,8542ac5f2557fa32bfa0d77c86fd3eeb17b3bbf594e6a7b30c99f8e1331b2951
D1_training-e_e01299,D1,training-e,e_pR251,True,e01299,dataset/archive (3)/training-e/e01299.wav,2000,22.477,44954,,1,,,,CAD,,False,False,e_pR251,PhysioNet 2016,,abnormal,,,,True,,1,a2283e8cd811270fa42c7014df1835ff3545b4402be91ffbc83f6a5f08a4a82e
D1_training-e_e01300,D1,training-e,e_nR113,True,e01300,dataset/archive (3)/training-e/e01300.wav,2000,18.452,36904,,0,,,,Normal,,False,False,e_nR113,PhysioNet 2016,,normal,,,,True,,1,813c5546b2f398392a7a4f70969870c59c884ee187404bd1bcb21720447bfabb
D1_training-e_e01301,D1,training-e,e_nR188,True,e01301,dataset/archive (3)/training-e/e01301.wav,2000,22.887,45774,,0,,,,Normal,,False,False,e_nR188,PhysioNet 2016,,normal,,,,True,,1,440767accf8825f7c0b7945330ffe814552418d61ee22f1f282f78402d0c1e9f
D1_training-e_e01302,D1,training-e,e_nR94,True,e01302,dataset/archive (3)/training-e/e01302.wav,2000,26.827,53654,,0,,,,Normal,,False,False,e_nR94,PhysioNet 2016,,normal,,,,True,,1,809d1fca75f2b564b7fd77cd022dda01ffadece6b7a1c28987107f9e14e24f6b
D1_training-e_e01303,D1,training-e,e_nR241,True,e01303,dataset/archive (3)/training-e/e01303.wav,2000,47.28,94560,,0,,,,Normal,,False,False,e_nR241,PhysioNet 2016,,normal,,,,True,,1,9b11d0320626ed95ace147ffe05fe7d767cafb88f08cc84eb41b3d30fe4d12d9
D1_training-e_e01304,D1,training-e,e_nR257,True,e01304,dataset/archive (3)/training-e/e01304.wav,2000,18.434,36868,,0,,,,Normal,,False,False,e_nR257,PhysioNet 2016,,normal,,,,True,,1,1e11bb37b4ccfa346f2a746f8d5051c747ea89da40ba4ae59c1c85b1b983956d
D1_training-e_e01305,D1,training-e,e_nR176,True,e01305,dataset/archive (3)/training-e/e01305.wav,2000,24.6,49200,,0,,,,Normal,,False,False,e_nR176,PhysioNet 2016,,normal,,,,True,,1,e3fb07cc49cc26b43961149b0eec4bc8655d1f8da85c1d322661ea3fb0aaff30
D1_training-e_e01306,D1,training-e,e_nR263,True,e01306,dataset/archive (3)/training-e/e01306.wav,2000,16.443,32886,,0,,,,Normal,,False,False,e_nR263,PhysioNet 2016,,normal,,,,True,,1,869411ed98a279ad90c61d0fbd0ee0c034582e89e168164d3cce0b57e1edef65
D1_training-e_e01307,D1,training-e,e_pR314,True,e01307,dataset/archive (3)/training-e/e01307.wav,2000,20.039,40078,,1,,,,CAD,,False,False,e_pR314,PhysioNet 2016,,abnormal,,,,True,,1,e2267d61ca49949fd594e27529a06e752f9163c093a4eb91335b95dd6e16f182
D1_training-e_e01308,D1,training-e,e_nR181,True,e01308,dataset/archive (3)/training-e/e01308.wav,2000,17.083,34166,,0,,,,Normal,,False,False,e_nR181,PhysioNet 2016,,normal,,,,True,,1,94df96e79b4d3b3ced4b4d44e457e0da8e4f93e417aeaa7e82f4e06ba44122d3
D1_training-e_e01309,D1,training-e,e_nR298,True,e01309,dataset/archive (3)/training-e/e01309.wav,2000,18.87,37740,,0,,,,Normal,,False,False,e_nR298,PhysioNet 2016,,normal,,,,True,,1,4121b58ccbb6564b5a03cf1b896e28c8fcc3a6b52a42379f026576e10ee94952
D1_training-e_e01310,D1,training-e,e_nR224,True,e01310,dataset/archive (3)/training-e/e01310.wav,2000,14.992,29984,,0,,,,Normal,,False,False,e_nR224,PhysioNet 2016,,normal,,,,True,,1,8a59ef545db22ee60880a3cfad8291cbdb6def376b649e9d3b1789c56b56e352
D1_training-e_e01311,D1,training-e,e_nR200,True,e01311,dataset/archive (3)/training-e/e01311.wav,2000,17.98,35960,,0,,,,Normal,,False,False,e_nR200,PhysioNet 2016,,normal,,,,True,,1,0a4174339f2b735d1f02cef94be661f443122b58116241d901a3a35af2acec9e
D1_training-e_e01312,D1,training-e,e_nR279,True,e01312,dataset/archive (3)/training-e/e01312.wav,2000,10.923,21846,,0,,,,Normal,,False,False,e_nR279,PhysioNet 2016,,normal,,,,True,,1,c718bdd558ee444a3d78234489a2746f4fd2496e2d32b1bf3ab741a6672c3fbf
D1_training-e_e01313,D1,training-e,e_nR36,True,e01313,dataset/archive (3)/training-e/e01313.wav,2000,101.673,203346,,0,,,,Normal,,False,False,e_nR36,PhysioNet 2016,,normal,,,,True,,1,99a2467ae078ea352cca40e5df5c78543ff19be13fe13418416d735ae4f82f7a
D1_training-e_e01314,D1,training-e,e_nR292,True,e01314,dataset/archive (3)/training-e/e01314.wav,2000,47.844,95688,,0,,,,Normal,,False,False,e_nR292,PhysioNet 2016,,normal,,,,True,,1,2e3ce2644959bf4cfaf14e9623674d8fa64e06037880fabb40350c4bc3ba7822
D1_training-e_e01315,D1,training-e,e_nR284,True,e01315,dataset/archive (3)/training-e/e01315.wav,2000,19.429,38858,,0,,,,Normal,,False,False,e_nR284,PhysioNet 2016,,normal,,,,True,,1,f5a92765c61558a0e73c260788f5a6c88fa2b3976cd3db9745c4f5474a4446be
D1_training-e_e01316,D1,training-e,e_nR183,True,e01316,dataset/archive (3)/training-e/e01316.wav,2000,18.795,37590,,0,,,,Normal,,False,False,e_nR183,PhysioNet 2016,,normal,,,,True,,1,71eb42274fcd5358d7363d3fc3fe7c67fd27fb6d16c4c9e81ea2f21de016be8c
D1_training-e_e01317,D1,training-e,e_nR199,True,e01317,dataset/archive (3)/training-e/e01317.wav,2000,17.365,34730,,0,,,,Normal,,False,False,e_nR199,PhysioNet 2016,,normal,,,,True,,1,c0041f819fd8bdac9e50d3b8b6f0051f48f0df4069f837a6421fc7c26b7e013e
D1_training-e_e01318,D1,training-e,e_nR145,True,e01318,dataset/archive (3)/training-e/e01318.wav,2000,15.029,30058,,0,,,,Normal,,False,False,e_nR145,PhysioNet 2016,,normal,,,,True,,1,b6aac00c174c16c6dc91075a0ec1a094499581982b6ad17cc3817db7f12943f8
D1_training-e_e01319,D1,training-e,e_nR245,True,e01319,dataset/archive (3)/training-e/e01319.wav,2000,37.925,75850,,0,,,,Normal,,False,False,e_nR245,PhysioNet 2016,,normal,,,,True,,1,f1e798dd465f16205c7615fb782558c689e9115a1555ff7adbac93d68a98abb5
D1_training-e_e01320,D1,training-e,e_nR186,True,e01320,dataset/archive (3)/training-e/e01320.wav,2000,10.561,21122,,0,,,,Normal,,False,False,e_nR186,PhysioNet 2016,,normal,,,,True,,1,884c6efa60e5869d345ad266c37d38faf7778a2b3ab6139f63c38bfa03c4aa57
D1_training-e_e01321,D1,training-e,e_nR328,True,e01321,dataset/archive (3)/training-e/e01321.wav,2000,25.133,50266,,0,,,,Normal,,False,False,e_nR328,PhysioNet 2016,,normal,,,,True,,1,c909d7683121014ae99109abb605cd1a0d50674b3ea6feb32bb368f64010a70e
D1_training-e_e01322,D1,training-e,e_rec_e01322,False,e01322,dataset/archive (3)/training-e/e01322.wav,2000,36.424,72848,,0,,,,,,False,False,e_rec_e01322,PhysioNet 2016,,normal,,,,True,,1,5df970472fe834ed736081d4bf4c5553b6522597b1f43d5c7d36b5db18e09989
D1_training-e_e01323,D1,training-e,e_nR297,True,e01323,dataset/archive (3)/training-e/e01323.wav,2000,12.283,24566,,0,,,,Normal,,False,False,e_nR297,PhysioNet 2016,,normal,,,,True,,1,5039b258a2baeb102559161228f0a866705f785ce00570fd1b81ef3dc7cb5f9c
D1_training-e_e01324,D1,training-e,e_nR92,True,e01324,dataset/archive (3)/training-e/e01324.wav,2000,9.32,18640,,0,,,,Normal,,False,False,e_nR92,PhysioNet 2016,,normal,,,,True,,1,1c9ecd0aa8e4f7770bf801c6f13bae88be367d441090a33b527c852f703ae62b
D1_training-e_e01325,D1,training-e,e_nR188,True,e01325,dataset/archive (3)/training-e/e01325.wav,2000,22.579,45158,,0,,,,Normal,,False,False,e_nR188,PhysioNet 2016,,normal,,,,True,,1,8da4022939b4f1be9d50eb48fce0f356317448d3c7022e533473a2ea64d6a462
D1_training-e_e01326,D1,training-e,e_nR227,True,e01326,dataset/archive (3)/training-e/e01326.wav,2000,18.015,36030,,0,,,,Normal,,False,False,e_nR227,PhysioNet 2016,,normal,,,,True,,1,98234d225b9e1a12af6d5a6df1026ebb803ac68cab34cad5f058a3efa85f579d
D1_training-e_e01327,D1,training-e,e_nR258,True,e01327,dataset/archive (3)/training-e/e01327.wav,2000,16.949,33898,,0,,,,Normal,,False,False,e_nR258,PhysioNet 2016,,normal,,,,True,,1,4c4cac2f638a1b3d0a43a5f1f5d4abe30aef8c67e5339c93ecec3f6c65fa3e0e
D1_training-e_e01328,D1,training-e,e_nR264,True,e01328,dataset/archive (3)/training-e/e01328.wav,2000,25.268,50536,,0,,,,Normal,,False,False,e_nR264,PhysioNet 2016,,normal,,,,True,,1,25ff9f06a383c81abef745b1a2ee8afc82dc7dc548112d894b8746199b6bd524
D1_training-e_e01329,D1,training-e,e_nR124,True,e01329,dataset/archive (3)/training-e/e01329.wav,2000,18.014,36028,,0,,,,Normal,,False,False,e_nR124,PhysioNet 2016,,normal,,,,True,,1,717715d130b2e72f0d587ee0dd8f3c5542be63d82e97870046e897d9a6420937
D1_training-e_e01330,D1,training-e,e_nR101,True,e01330,dataset/archive (3)/training-e/e01330.wav,2000,14.798,29596,,0,,,,Normal,,False,False,e_nR101,PhysioNet 2016,,normal,,,,True,,1,33e1a1b64f5b0b956fc3fdc543971246387907b57e0b4ff39e9ab9b3c22f88be
D1_training-e_e01331,D1,training-e,e_nR316,True,e01331,dataset/archive (3)/training-e/e01331.wav,2000,21.223,42446,,0,,,,Normal,,False,False,e_nR316,PhysioNet 2016,,normal,,,,True,,1,e7ee5ae14b3a814e2f75ce9c5d6064de479b6272021fb268f0eb5e1520c3b06e
D1_training-e_e01332,D1,training-e,e_nR324,True,e01332,dataset/archive (3)/training-e/e01332.wav,2000,13.881,27762,,0,,,,Normal,,False,False,e_nR324,PhysioNet 2016,,normal,,,,True,,1,979dbdbdc0414cb7f680912defbe9adde8c714dfa604c861008e7a70953643fd
D1_training-e_e01333,D1,training-e,e_nR63,True,e01333,dataset/archive (3)/training-e/e01333.wav,2000,19.471,38942,,0,,,,Normal,,False,False,e_nR63,PhysioNet 2016,,normal,,,,True,,1,c5eb7b9ecc1dc8e97b9e3595722b63662d57ee7e9b934a736d0ad742d94c7025
D1_training-e_e01334,D1,training-e,e_nR138,True,e01334,dataset/archive (3)/training-e/e01334.wav,2000,18.725,37450,,0,,,,Normal,,False,False,e_nR138,PhysioNet 2016,,normal,,,,True,,1,f83390ca48423b7f42a754dfe865de34ca4e96cfecaf8bc9fb2effea5958f5c3
D1_training-e_e01335,D1,training-e,e_nR94,True,e01335,dataset/archive (3)/training-e/e01335.wav,2000,10.315,20630,,0,,,,Normal,,False,False,e_nR94,PhysioNet 2016,,normal,,,,True,,1,48a5608ddf96f0b9c7a0e0f5d4b566c618e32ac757ea8739ad3946d63d5dd377
D1_training-e_e01336,D1,training-e,e_nR71,True,e01336,dataset/archive (3)/training-e/e01336.wav,2000,28.015,56030,,0,,,,Normal,,False,False,e_nR71,PhysioNet 2016,,normal,,,,True,,1,14cb16c17cfcaadf81c02e17df54dbb77153997d7ce64c84f8389392a53e2648
D1_training-e_e01337,D1,training-e,e_nR12,True,e01337,dataset/archive (3)/training-e/e01337.wav,2000,19.562,39124,,0,,,,Normal,,False,False,e_nR12,PhysioNet 2016,,normal,,,,True,,1,1b7d9977bf209ad65befc59e3ff93a759b56ae6e325a96d8bb0ff446eb732b3e
D1_training-e_e01338,D1,training-e,e_nR336,True,e01338,dataset/archive (3)/training-e/e01338.wav,2000,23.936,47872,,0,,,,Normal,,False,False,e_nR336,PhysioNet 2016,,normal,,,,True,,1,b64dfdf3f96d2e57e0e638101bc19106fc54bd2a936daa3f56acc089bf8d5206
D1_training-e_e01339,D1,training-e,e_nR342,True,e01339,dataset/archive (3)/training-e/e01339.wav,2000,19.459,38918,,0,,,,Normal,,False,False,e_nR342,PhysioNet 2016,,normal,,,,True,,1,092080818ecbdf5ffbfc29c3419aca742eee18185989769a6cd143fed46388ec
D1_training-e_e01340,D1,training-e,e_nR119,True,e01340,dataset/archive (3)/training-e/e01340.wav,2000,43.014,86028,,0,,,,Normal,,False,False,e_nR119,PhysioNet 2016,,normal,,,,True,,1,7cfbdc66c82f8ebfd68675094dbb940ac0b4bf024b478d8587b563713a0f8b5d
D1_training-e_e01341,D1,training-e,e_pR313,True,e01341,dataset/archive (3)/training-e/e01341.wav,2000,20.968,41936,,1,,,,CAD,,False,False,e_pR313,PhysioNet 2016,,abnormal,,,,True,,1,9589144ff6afa7609a09e002c2a6ee2114ac3f2cdf5eb3d730918c5481614766
D1_training-e_e01342,D1,training-e,e_nR186,True,e01342,dataset/archive (3)/training-e/e01342.wav,2000,30.069,60138,,0,,,,Normal,,False,False,e_nR186,PhysioNet 2016,,normal,,,,True,,1,a164d639b1f63bb83efe9740223dee6e3a5ccf80092628451fd6285945dd9a03
D1_training-e_e01343,D1,training-e,e_nR62,True,e01343,dataset/archive (3)/training-e/e01343.wav,2000,39.712,79424,,0,,,,Normal,,False,False,e_nR62,PhysioNet 2016,,normal,,,,True,,1,a32736a6b9a827fecc6b49031028031475f2af0cde9acc9eee763c27494c9691
D1_training-e_e01344,D1,training-e,e_nR265,True,e01344,dataset/archive (3)/training-e/e01344.wav,2000,13.857,27714,,0,,,,Normal,,False,False,e_nR265,PhysioNet 2016,,normal,,,,True,,1,c56bdfc9ac359e912b6e93b0157d8afe0a504ca97fff97be68efb3c164dfc2b2
D1_training-e_e01345,D1,training-e,e_nR274,True,e01345,dataset/archive (3)/training-e/e01345.wav,2000,17.253,34506,,0,,,,Normal,,False,False,e_nR274,PhysioNet 2016,,normal,,,,True,,1,c6988853a110c1f54dcaa56cb6480f588b3040402060b4b11220095c00a7c299
D1_training-e_e01346,D1,training-e,e_nR91,True,e01346,dataset/archive (3)/training-e/e01346.wav,2000,15.762,31524,,0,,,,Normal,,False,False,e_nR91,PhysioNet 2016,,normal,,,,True,,1,2fa626a202415e6eaf77f1156ddd312dd3fea8dadd442ea1d08dee81a9a046da
D1_training-e_e01347,D1,training-e,e_nR320,True,e01347,dataset/archive (3)/training-e/e01347.wav,2000,17.355,34710,,0,,,,Normal,,False,False,e_nR320,PhysioNet 2016,,normal,,,,True,,1,afaecc176596b93c2d3daed122631706b07a755eb207e6ca09af6f1670027ac8
D1_training-e_e01348,D1,training-e,e_nR156,True,e01348,dataset/archive (3)/training-e/e01348.wav,2000,40.287,80574,,0,,,,Normal,,False,False,e_nR156,PhysioNet 2016,,normal,,,,True,,1,141ce7bcbedcd0216a0d5ce2b61f24dd811c7d14900aebeba5fa3dd4f178a39c
D1_training-e_e01349,D1,training-e,e_nR124,True,e01349,dataset/archive (3)/training-e/e01349.wav,2000,15.523,31046,,0,,,,Normal,,False,False,e_nR124,PhysioNet 2016,,normal,,,,True,,1,d127f872e7c30343482ac0c1e87191a49d8a7092675b1cd09d2e07d5b15c1eaf
D1_training-e_e01350,D1,training-e,e_rec_e01350,False,e01350,dataset/archive (3)/training-e/e01350.wav,2000,21.88,43760,,0,,,,,,False,False,e_rec_e01350,PhysioNet 2016,,normal,,,,True,,1,9afb500a1301b812c8e2181119db42ce93492d5c20eda7fc00be543ec305a811
D1_training-e_e01351,D1,training-e,e_pR184,True,e01351,dataset/archive (3)/training-e/e01351.wav,2000,18.646,37292,,1,,,,CAD,,False,False,e_pR184,PhysioNet 2016,,abnormal,,,,True,,1,b48e6c93da749f69f4ce35feebe5414284ee25419376582d4ad5ab5f0aef212b
D1_training-e_e01352,D1,training-e,e_nR291,True,e01352,dataset/archive (3)/training-e/e01352.wav,2000,22.819,45638,,0,,,,Normal,,False,False,e_nR291,PhysioNet 2016,,normal,,,,True,,1,fd40b2b1e37247e873d417caac8d0bb39883e48962425cc02886b7595abd2afc
D1_training-e_e01353,D1,training-e,e_nR304,True,e01353,dataset/archive (3)/training-e/e01353.wav,2000,29.626,59252,,0,,,,Normal,,False,False,e_nR304,PhysioNet 2016,,normal,,,,True,,1,0c979882b3c51dd048cc18fa894c6119c161b5678648e28272c4efb15f11ab9a
D1_training-e_e01354,D1,training-e,e_nR295,True,e01354,dataset/archive (3)/training-e/e01354.wav,2000,30.607,61214,,0,,,,Normal,,False,False,e_nR295,PhysioNet 2016,,normal,,,,True,,1,0079b60d58990f07a5f44bf4a2f46d84798b7999a8a876fd86f77924094f0fad
D1_training-e_e01355,D1,training-e,e_nR283,True,e01355,dataset/archive (3)/training-e/e01355.wav,2000,98.992,197984,,0,,,,Normal,,False,False,e_nR283,PhysioNet 2016,,normal,,,,True,,1,f9358a26345a4f84fc14afa9d865c9d2ed8b44f7ef60f1aef943c01582f54304
D1_training-e_e01356,D1,training-e,e_nR15,True,e01356,dataset/archive (3)/training-e/e01356.wav,2000,16.265,32530,,0,,,,Normal,,False,False,e_nR15,PhysioNet 2016,,normal,,,,True,,1,3f475cd4c9a0bed1f7450f1f8c5323a2eb407b15bb8e3d3f90bd5d9c258999c1
D1_training-e_e01357,D1,training-e,e_nR224,True,e01357,dataset/archive (3)/training-e/e01357.wav,2000,13.431,26862,,0,,,,Normal,,False,False,e_nR224,PhysioNet 2016,,normal,,,,True,,1,e725649a9439498de30547402cdb069e10b36ba2201604fa0e19eb9fb9cbe707
D1_training-e_e01358,D1,training-e,e_nR58,True,e01358,dataset/archive (3)/training-e/e01358.wav,2000,16.681,33362,,0,,,,Normal,is_clipped,False,False,e_nR58,PhysioNet 2016,,normal,,,,True,,1,4c8272b9f158301bd7b7619acef083366b45c98c0c0fc8d0fa6459b3e71251a3
D1_training-e_e01359,D1,training-e,e_nR252,True,e01359,dataset/archive (3)/training-e/e01359.wav,2000,26.5,53000,,0,,,,Normal,,False,False,e_nR252,PhysioNet 2016,,normal,,,,True,,1,7b5ba86366dfd35f8eb2c5c126b5ed7ab1c229306d800aac8469d00a8422db26
D1_training-e_e01360,D1,training-e,e_nR310,True,e01360,dataset/archive (3)/training-e/e01360.wav,2000,23.817,47634,,0,,,,Normal,,False,False,e_nR310,PhysioNet 2016,,normal,,,,True,,1,ce0b842ab01624d9fa6ce15c7995db6bf5610d3cafe950e482a46b00a0999c9a
D1_training-e_e01361,D1,training-e,e_nR167,True,e01361,dataset/archive (3)/training-e/e01361.wav,2000,8.893,17786,,0,,,,Normal,,False,False,e_nR167,PhysioNet 2016,,normal,,,,True,,1,69d6b3aa080d83ac6ed3f0b2b1c697a08bb1e36ebe268130e4fed0d593276e86
D1_training-e_e01362,D1,training-e,e_nR111,True,e01362,dataset/archive (3)/training-e/e01362.wav,2000,38.77,77540,,0,,,,Normal,,False,False,e_nR111,PhysioNet 2016,,normal,,,,True,,1,74562c38662190eb0d05f11b4acbc4b7297868c3337e35374b11b9d0ea1bf06f
D1_training-e_e01363,D1,training-e,e_nR121,True,e01363,dataset/archive (3)/training-e/e01363.wav,2000,16.949,33898,,0,,,,Normal,,False,False,e_nR121,PhysioNet 2016,,normal,,,,True,,1,920669e8666a4a645c35dfd0cf258e5d0640440fe3e6163bd93381fd6c1b2b4e
D1_training-e_e01364,D1,training-e,e_nR92,True,e01364,dataset/archive (3)/training-e/e01364.wav,2000,35.318,70636,,0,,,,Normal,,False,False,e_nR92,PhysioNet 2016,,normal,,,,True,,1,6a0712b3cabf9cf3d9d1b9be10bb10dee10cd2c3ea960106dec7326a6989a2ae
D1_training-e_e01365,D1,training-e,e_pR158,True,e01365,dataset/archive (3)/training-e/e01365.wav,2000,23.7775,47555,,1,,,,CAD,,False,False,e_pR158,PhysioNet 2016,,abnormal,,,,True,,1,f00304566025cd571943ef65b20e29b64e74e33646377cfa7f9e92a444bd8dbe
D1_training-e_e01366,D1,training-e,e_nR166,True,e01366,dataset/archive (3)/training-e/e01366.wav,2000,15.59,31180,,0,,,,Normal,,False,False,e_nR166,PhysioNet 2016,,normal,,,,True,,1,7da2524703985ff9e7c2c7e9dac36d5f1a143d2b2c180a478801860f17bf47c6
D1_training-e_e01367,D1,training-e,e_pR170,True,e01367,dataset/archive (3)/training-e/e01367.wav,2000,23.29,46580,,1,,,,CAD,,False,False,e_pR170,PhysioNet 2016,,abnormal,,,,True,,1,7f4f7251a48765e37d1b896bf98a45d878932e73fa5d3d82ed110fb7b710fcd2
D1_training-e_e01368,D1,training-e,e_nR196,True,e01368,dataset/archive (3)/training-e/e01368.wav,2000,32.064,64128,,0,,,,Normal,,False,False,e_nR196,PhysioNet 2016,,normal,,,,True,,1,330d2a9554fdce4179ec9ce4fcbc0b9c6d84f9167df1c7397f5d4446feca1d62
D1_training-e_e01369,D1,training-e,e_nR241,True,e01369,dataset/archive (3)/training-e/e01369.wav,2000,23.766,47532,,0,,,,Normal,,False,False,e_nR241,PhysioNet 2016,,normal,,,,True,,1,d2cc5706891204c7949bfa069a3678e06da67fc4b03aa1b41dc081a106057364
D1_training-e_e01370,D1,training-e,e_nR202,True,e01370,dataset/archive (3)/training-e/e01370.wav,2000,34.758,69516,,0,,,,Normal,,False,False,e_nR202,PhysioNet 2016,,normal,,,,True,,1,2a41d545741f1f8b3e5d53c7737f377d2a64054de90597911012fa2c566b8e16
D1_training-e_e01371,D1,training-e,e_nR130,True,e01371,dataset/archive (3)/training-e/e01371.wav,2000,16.925,33850,,0,,,,Normal,,False,False,e_nR130,PhysioNet 2016,,normal,,,,True,,1,0c5cfd19cfc935d549b0a7b2d44a77f065afa0186165b222e37481b7386ad8e6
D1_training-e_e01372,D1,training-e,e_rec_e01372,False,e01372,dataset/archive (3)/training-e/e01372.wav,2000,35.645,71290,,0,,,,,,False,False,e_rec_e01372,PhysioNet 2016,,normal,,,,True,,1,e1c9adea89ff99d621fce4226ab2d6b8b533f02700dc216c627802280d491299
D1_training-e_e01373,D1,training-e,e_nR226,True,e01373,dataset/archive (3)/training-e/e01373.wav,2000,14.198,28396,,0,,,,Normal,,False,False,e_nR226,PhysioNet 2016,,normal,,,,True,,1,9790c03387d3b12e74ebee9b8415890daccf497ba029ae00c314e1da85af6ee4
D1_training-e_e01374,D1,training-e,e_pR211,True,e01374,dataset/archive (3)/training-e/e01374.wav,2000,21.1535,42307,,1,,,,CAD,,False,False,e_pR211,PhysioNet 2016,,abnormal,,,,True,,1,b4e92519a8fea41f96f44d2fdd4595d451786624226202424e53747bcfbb3888
D1_training-e_e01375,D1,training-e,e_pR240,True,e01375,dataset/archive (3)/training-e/e01375.wav,2000,21.2465,42493,,1,,,,CAD,,False,False,e_pR240,PhysioNet 2016,,abnormal,,,,True,,1,1e0da9c87c37b1c29dc0fb0d6bd360881e0d73343938c446c092eb85e7c4ef8d
D1_training-e_e01376,D1,training-e,e_pR131,True,e01376,dataset/archive (3)/training-e/e01376.wav,2000,23.5685,47137,,1,,,,CAD,,False,False,e_pR131,PhysioNet 2016,,abnormal,,,,True,,1,872aab5fdf0ad72b1b8c44ce6b4fb6bb15fa885beda61b6f3afc8e0cbc15141c
D1_training-e_e01377,D1,training-e,e_nR98,True,e01377,dataset/archive (3)/training-e/e01377.wav,2000,28.965,57930,,0,,,,Normal,,False,False,e_nR98,PhysioNet 2016,,normal,,,,True,,1,869d44e47254bc10373c517ade874084111c94b7be9e886e15ca833758b9a7f1
D1_training-e_e01378,D1,training-e,e_nR110,True,e01378,dataset/archive (3)/training-e/e01378.wav,2000,16.847,33694,,0,,,,Normal,,False,False,e_nR110,PhysioNet 2016,,normal,,,,True,,1,bd872629cd90d7df1027e3b614ddd73505f4ab9b92ca733b11898ba6c284973e
D1_training-e_e01379,D1,training-e,e_nR13,True,e01379,dataset/archive (3)/training-e/e01379.wav,2000,20.734,41468,,0,,,,Normal,,False,False,e_nR13,PhysioNet 2016,,normal,,,,True,,1,330fa63c8599f5d21d034be4681206dd4ea4500e2914ee0a9e9f0c387319aa46
D1_training-e_e01380,D1,training-e,e_nR188,True,e01380,dataset/archive (3)/training-e/e01380.wav,2000,40.257,80514,,0,,,,Normal,,False,False,e_nR188,PhysioNet 2016,,normal,,,,True,,1,f9feedbfdab68042283fbc7f7c303998767d31f4e6f0686f6b3cf8d9c1459493
D1_training-e_e01381,D1,training-e,e_nR102,True,e01381,dataset/archive (3)/training-e/e01381.wav,2000,10.543,21086,,0,,,,Normal,,False,False,e_nR102,PhysioNet 2016,,normal,,,,True,,1,d368d51e3dfe0f41bba558d271119f193e429378a784b0ba1ddcb5eb1f0ee018
D1_training-e_e01382,D1,training-e,e_pR294,True,e01382,dataset/archive (3)/training-e/e01382.wav,2000,16.672,33344,,1,,,,CAD,,False,False,e_pR294,PhysioNet 2016,,abnormal,,,,True,,1,02f0a9311bc13b8d58cf5c54032d6bd31d9c6fbb1717d32b532ba3c321d9873d
D1_training-e_e01383,D1,training-e,e_pR292,True,e01383,dataset/archive (3)/training-e/e01383.wav,2000,22.4075,44815,,1,,,,CAD,,False,False,e_pR292,PhysioNet 2016,,abnormal,,,,True,,1,91e503e6c04f95f89f03b1e949eef0877ab57a0f82e6d7f546a25fce295d9084
D1_training-e_e01384,D1,training-e,e_nR58,True,e01384,dataset/archive (3)/training-e/e01384.wav,2000,16.632,33264,,0,,,,Normal,is_clipped,False,False,e_nR58,PhysioNet 2016,,normal,,,,True,,1,4fbdae4a6a851460fad10dac09deae7e0bf03b4e71be2ff23d33b7ccb9b02914
