outer_fold,inner_fold,role,row,record_uid
r0f0,1,train,238,D1_training-a_a0239
r0f0,1,train,239,D1_training-a_a0240
r0f0,1,train,240,D1_training-a_a0241
r0f0,1,train,244,D1_training-a_a0245
r0f0,1,train,246,D1_training-a_a0247
r0f0,1,train,247,D1_training-a_a0248
r0f0,1,train,248,D1_training-a_a0249
r0f0,1,train,251,D1_training-a_a0252
r0f0,1,train,253,D1_training-a_a0254
r0f0,1,train,259,D1_training-a_a0260
r0f0,1,train,260,D1_training-a_a0261
r0f0,1,train,261,D1_training-a_a0262
r0f0,1,train,264,D1_training-a_a0265
r0f0,1,train,268,D1_training-a_a0269
r0f0,1,train,271,D1_training-a_a0272
r0f0,1,train,272,D1_training-a_a0273
r0f0,1,train,278,D1_training-a_a0279
r0f0,1,train,280,D1_training-a_a0281
r0f0,1,train,284,D1_training-a_a0285
r0f0,1,train,285,D1_training-a_a0286
r0f0,1,train,287,D1_training-a_a0288
r0f0,1,train,290,D1_training-a_a0291
r0f0,1,train,291,D1_training-a_a0292
r0f0,1,train,294,D1_training-a_a0295
r0f0,1,train,299,D1_training-a_a0300
r0f0,1,train,302,D1_training-a_a0303
r0f0,1,train,305,D1_training-a_a0306
r0f0,1,train,306,D1_training-a_a0307
r0f0,1,train,307,D1_training-a_a0308
r0f0,1,train,311,D1_training-a_a0312
r0f0,1,train,313,D1_training-a_a0314
r0f0,1,train,314,D1_training-a_a0315
r0f0,1,train,317,D1_training-a_a0318
r0f0,1,train,319,D1_training-a_a0320
r0f0,1,train,320,D1_training-a_a0321
r0f0,1,train,322,D1_training-a_a0323
r0f0,1,train,325,D1_training-a_a0326
r0f0,1,train,326,D1_training-a_a0327
r0f0,1,train,330,D1_training-a_a0331
r0f0,1,train,337,D1_training-a_a0338
r0f0,1,train,338,D1_training-a_a0339
r0f0,1,train,339,D1_training-a_a0340
r0f0,1,train,340,D1_training-a_a0341
r0f0,1,train,342,D1_training-a_a0343
r0f0,1,train,344,D1_training-a_a0345
r0f0,1,train,346,D1_training-a_a0347
r0f0,1,train,347,D1_training-a_a0348
r0f0,1,train,349,D1_training-a_a0350
r0f0,1,train,350,D1_training-a_a0351
r0f0,1,train,353,D1_training-a_a0354
r0f0,1,train,354,D1_training-a_a0355
r0f0,1,train,355,D1_training-a_a0356
r0f0,1,train,356,D1_training-a_a0357
r0f0,1,train,361,D1_training-a_a0362
r0f0,1,train,363,D1_training-a_a0364
r0f0,1,train,364,D1_training-a_a0365
r0f0,1,train,366,D1_training-a_a0367
r0f0,1,train,371,D1_training-a_a0372
r0f0,1,train,372,D1_training-a_a0373
r0f0,1,train,374,D1_training-a_a0375
r0f0,1,train,375,D1_training-a_a0376
r0f0,1,train,376,D1_training-a_a0377
r0f0,1,train,378,D1_training-a_a0379
r0f0,1,train,379,D1_training-a_a0380
r0f0,1,train,383,D1_training-a_a0384
r0f0,1,train,384,D1_training-a_a0385
r0f0,1,train,386,D1_training-a_a0387
r0f0,1,train,387,D1_training-a_a0388
r0f0,1,train,391,D1_training-a_a0392
r0f0,1,train,394,D1_training-a_a0395
r0f0,1,train,395,D1_training-a_a0396
r0f0,1,train,396,D1_training-a_a0397
r0f0,1,train,397,D1_training-a_a0398
r0f0,1,train,401,D1_training-a_a0402
r0f0,1,train,402,D1_training-a_a0403
r0f0,1,train,404,D1_training-a_a0405
r0f0,1,train,407,D1_training-a_a0408
r0f0,1,train,409,D1_training-b_b0001
r0f0,1,train,410,D1_training-b_b0002
r0f0,1,train,411,D1_training-b_b0003
r0f0,1,train,412,D1_training-b_b0004
r0f0,1,train,413,D1_training-b_b0005
r0f0,1,train,415,D1_training-b_b0007
r0f0,1,train,416,D1_training-b_b0008
r0f0,1,train,417,D1_training-b_b0009
r0f0,1,train,422,D1_training-b_b0014
r0f0,1,train,423,D1_training-b_b0015
r0f0,1,train,425,D1_training-b_b0017
r0f0,1,train,426,D1_training-b_b0018
r0f0,1,train,427,D1_training-b_b0019
r0f0,1,train,428,D1_training-b_b0020
r0f0,1,train,429,D1_training-b_b0021
r0f0,1,train,430,D1_training-b_b0022
r0f0,1,train,431,D1_training-b_b0023
r0f0,1,train,432,D1_training-b_b0024
r0f0,1,train,435,D1_training-b_b0027
r0f0,1,train,436,D1_training-b_b0028
r0f0,1,train,437,D1_training-b_b0029
r0f0,1,train,438,D1_training-b_b0030
r0f0,1,train,439,D1_training-b_b0031
r0f0,1,train,440,D1_training-b_b0032
r0f0,1,train,441,D1_training-b_b0033
r0f0,1,train,442,D1_training-b_b0034
r0f0,1,train,443,D1_training-b_b0035
r0f0,1,train,450,D1_training-b_b0042
r0f0,1,train,451,D1_training-b_b0043
r0f0,1,train,454,D1_training-b_b0046
r0f0,1,train,456,D1_training-b_b0048
r0f0,1,train,458,D1_training-b_b0050
r0f0,1,train,460,D1_training-b_b0052
r0f0,1,train,461,D1_training-b_b0053
r0f0,1,train,464,D1_training-b_b0056
r0f0,1,train,465,D1_training-b_b0057
r0f0,1,train,469,D1_training-b_b0061
r0f0,1,train,472,D1_training-b_b0064
r0f0,1,train,473,D1_training-b_b0065
r0f0,1,train,474,D1_training-b_b0066
r0f0,1,train,475,D1_training-b_b0067
r0f0,1,train,476,D1_training-b_b0068
r0f0,1,train,477,D1_training-b_b0069
r0f0,1,train,479,D1_training-b_b0071
r0f0,1,train,482,D1_training-b_b0074
r0f0,1,train,485,D1_training-b_b0077
r0f0,1,train,487,D1_training-b_b0079
r0f0,1,train,488,D1_training-b_b0080
r0f0,1,train,489,D1_training-b_b0081
r0f0,1,train,493,D1_training-b_b0085
r0f0,1,train,494,D1_training-b_b0086
r0f0,1,train,495,D1_training-b_b0087
r0f0,1,train,497,D1_training-b_b0089
r0f0,1,train,500,D1_training-b_b0092
r0f0,1,train,505,D1_training-b_b0097
r0f0,1,train,506,D1_training-b_b0098
r0f0,1,train,511,D1_training-b_b0103
r0f0,1,train,514,D1_training-b_b0106
r0f0,1,train,516,D1_training-b_b0108
r0f0,1,train,517,D1_training-b_b0109
r0f0,1,train,519,D1_training-b_b0111
r0f0,1,train,522,D1_training-b_b0114
r0f0,1,train,523,D1_training-b_b0115
r0f0,1,train,524,D1_training-b_b0116
r0f0,1,train,527,D1_training-b_b0119
r0f0,1,train,530,D1_training-b_b0122
r0f0,1,train,533,D1_training-b_b0125
r0f0,1,train,536,D1_training-b_b0128
r0f0,1,train,537,D1_training-b_b0129
r0f0,1,train,538,D1_training-b_b0130
r0f0,1,train,539,D1_training-b_b0131
r0f0,1,train,541,D1_training-b_b0133
r0f0,1,train,543,D1_training-b_b0135
r0f0,1,train,544,D1_training-b_b0136
r0f0,1,train,546,D1_training-b_b0138
r0f0,1,train,547,D1_training-b_b0139
r0f0,1,train,548,D1_training-b_b0140
r0f0,1,train,550,D1_training-b_b0142
r0f0,1,train,551,D1_training-b_b0143
r0f0,1,train,553,D1_training-b_b0145
r0f0,1,train,555,D1_training-b_b0147
r0f0,1,train,556,D1_training-b_b0148
r0f0,1,train,559,D1_training-b_b0151
r0f0,1,train,560,D1_training-b_b0152
r0f0,1,train,561,D1_training-b_b0153
r0f0,1,train,562,D1_training-b_b0154
r0f0,1,train,563,D1_training-b_b0155
r0f0,1,train,564,D1_training-b_b0156
r0f0,1,train,565,D1_training-b_b0157
r0f0,1,train,566,D1_training-b_b0158
r0f0,1,train,568,D1_training-b_b0160
r0f0,1,train,569,D1_training-b_b0161
r0f0,1,train,570,D1_training-b_b0162
r0f0,1,train,571,D1_training-b_b0163
r0f0,1,train,574,D1_training-b_b0166
r0f0,1,train,575,D1_training-b_b0167
r0f0,1,train,576,D1_training-b_b0168
r0f0,1,train,578,D1_training-b_b0170
r0f0,1,train,579,D1_training-b_b0171
r0f0,1,train,582,D1_training-b_b0174
r0f0,1,train,583,D1_training-b_b0175
r0f0,1,train,584,D1_training-b_b0176
r0f0,1,train,585,D1_training-b_b0177
r0f0,1,train,587,D1_training-b_b0179
r0f0,1,train,590,D1_training-b_b0182
r0f0,1,train,591,D1_training-b_b0183
r0f0,1,train,592,D1_training-b_b0184
r0f0,1,train,593,D1_training-b_b0185
r0f0,1,train,594,D1_training-b_b0186
r0f0,1,train,595,D1_training-b_b0187
r0f0,1,train,596,D1_training-b_b0188
r0f0,1,train,598,D1_training-b_b0190
r0f0,1,train,599,D1_training-b_b0191
r0f0,1,train,600,D1_training-b_b0192
r0f0,1,train,601,D1_training-b_b0193
r0f0,1,train,603,D1_training-b_b0195
r0f0,1,train,607,D1_training-b_b0199
r0f0,1,train,609,D1_training-b_b0201
r0f0,1,train,613,D1_training-b_b0205
r0f0,1,train,614,D1_training-b_b0206
r0f0,1,train,615,D1_training-b_b0207
r0f0,1,train,616,D1_training-b_b0208
r0f0,1,train,619,D1_training-b_b0211
r0f0,1,train,621,D1_training-b_b0213
r0f0,1,train,622,D1_training-b_b0214
r0f0,1,train,626,D1_training-b_b0218
r0f0,1,train,627,D1_training-b_b0219
r0f0,1,train,628,D1_training-b_b0220
r0f0,1,train,630,D1_training-b_b0222
r0f0,1,train,633,D1_training-b_b0225
r0f0,1,train,634,D1_training-b_b0226
r0f0,1,train,635,D1_training-b_b0227
r0f0,1,train,636,D1_training-b_b0228
r0f0,1,train,643,D1_training-b_b0235
r0f0,1,train,644,D1_training-b_b0236
r0f0,1,train,646,D1_training-b_b0238
r0f0,1,train,648,D1_training-b_b0240
r0f0,1,train,652,D1_training-b_b0244
r0f0,1,train,654,D1_training-b_b0246
r0f0,1,train,657,D1_training-b_b0249
r0f0,1,train,658,D1_training-b_b0250
r0f0,1,train,659,D1_training-b_b0251
r0f0,1,train,660,D1_training-b_b0252
r0f0,1,train,661,D1_training-b_b0253
r0f0,1,train,663,D1_training-b_b0255
r0f0,1,train,664,D1_training-b_b0256
r0f0,1,train,665,D1_training-b_b0257
r0f0,1,train,666,D1_training-b_b0258
r0f0,1,train,667,D1_training-b_b0259
r0f0,1,train,668,D1_training-b_b0260
r0f0,1,train,669,D1_training-b_b0261
r0f0,1,train,670,D1_training-b_b0262
r0f0,1,train,672,D1_training-b_b0264
r0f0,1,train,673,D1_training-b_b0265
r0f0,1,train,674,D1_training-b_b0266
r0f0,1,train,675,D1_training-b_b0267
r0f0,1,train,676,D1_training-b_b0268
r0f0,1,train,677,D1_training-b_b0269
r0f0,1,train,678,D1_training-b_b0270
r0f0,1,train,680,D1_training-b_b0272
r0f0,1,train,683,D1_training-b_b0275
r0f0,1,train,684,D1_training-b_b0276
r0f0,1,train,686,D1_training-b_b0278
r0f0,1,train,687,D1_training-b_b0279
r0f0,1,train,688,D1_training-b_b0280
r0f0,1,train,689,D1_training-b_b0281
r0f0,1,train,690,D1_training-b_b0282
r0f0,1,train,691,D1_training-b_b0283
r0f0,1,train,695,D1_training-b_b0287
r0f0,1,train,697,D1_training-b_b0289
r0f0,1,train,699,D1_training-b_b0291
r0f0,1,train,701,D1_training-b_b0293
r0f0,1,train,702,D1_training-b_b0294
r0f0,1,train,703,D1_training-b_b0295
r0f0,1,train,704,D1_training-b_b0296
r0f0,1,train,705,D1_training-b_b0297
r0f0,1,train,706,D1_training-b_b0298
r0f0,1,train,707,D1_training-b_b0299
r0f0,1,train,709,D1_training-b_b0301
r0f0,1,train,713,D1_training-b_b0305
r0f0,1,train,714,D1_training-b_b0306
r0f0,1,train,716,D1_training-b_b0308
r0f0,1,train,717,D1_training-b_b0309
r0f0,1,train,719,D1_training-b_b0311
r0f0,1,train,721,D1_training-b_b0313
r0f0,1,train,723,D1_training-b_b0315
r0f0,1,train,725,D1_training-b_b0317
r0f0,1,train,726,D1_training-b_b0318
r0f0,1,train,727,D1_training-b_b0319
r0f0,1,train,728,D1_training-b_b0320
r0f0,1,train,732,D1_training-b_b0324
r0f0,1,train,735,D1_training-b_b0327
r0f0,1,train,736,D1_training-b_b0328
r0f0,1,train,740,D1_training-b_b0332
r0f0,1,train,741,D1_training-b_b0333
r0f0,1,train,742,D1_training-b_b0334
r0f0,1,train,743,D1_training-b_b0335
r0f0,1,train,744,D1_training-b_b0336
r0f0,1,train,745,D1_training-b_b0337
r0f0,1,train,746,D1_training-b_b0338
r0f0,1,train,747,D1_training-b_b0339
r0f0,1,train,750,D1_training-b_b0342
r0f0,1,train,752,D1_training-b_b0344
r0f0,1,train,757,D1_training-b_b0349
r0f0,1,train,758,D1_training-b_b0350
r0f0,1,train,764,D1_training-b_b0356
r0f0,1,train,768,D1_training-b_b0360
r0f0,1,train,770,D1_training-b_b0362
r0f0,1,train,775,D1_training-b_b0367
r0f0,1,train,779,D1_training-b_b0371
r0f0,1,train,780,D1_training-b_b0372
r0f0,1,train,781,D1_training-b_b0373
r0f0,1,train,782,D1_training-b_b0374
r0f0,1,train,783,D1_training-b_b0375
r0f0,1,train,784,D1_training-b_b0376
r0f0,1,train,787,D1_training-b_b0379
r0f0,1,train,789,D1_training-b_b0381
r0f0,1,train,791,D1_training-b_b0383
r0f0,1,train,792,D1_training-b_b0384
r0f0,1,train,793,D1_training-b_b0385
r0f0,1,train,798,D1_training-b_b0390
r0f0,1,train,799,D1_training-b_b0391
r0f0,1,train,800,D1_training-b_b0392
r0f0,1,train,801,D1_training-b_b0393
r0f0,1,train,802,D1_training-b_b0394
r0f0,1,train,808,D1_training-b_b0400
r0f0,1,train,810,D1_training-b_b0402
r0f0,1,train,811,D1_training-b_b0403
r0f0,1,train,812,D1_training-b_b0404
r0f0,1,train,813,D1_training-b_b0405
r0f0,1,train,814,D1_training-b_b0406
r0f0,1,train,817,D1_training-b_b0409
r0f0,1,train,819,D1_training-b_b0411
r0f0,1,train,820,D1_training-b_b0412
r0f0,1,train,821,D1_training-b_b0413
r0f0,1,train,823,D1_training-b_b0415
r0f0,1,train,824,D1_training-b_b0416
r0f0,1,train,825,D1_training-b_b0417
r0f0,1,train,828,D1_training-b_b0420
r0f0,1,train,831,D1_training-b_b0423
r0f0,1,train,832,D1_training-b_b0424
r0f0,1,train,833,D1_training-b_b0425
r0f0,1,train,834,D1_training-b_b0426
r0f0,1,train,835,D1_training-b_b0427
r0f0,1,train,836,D1_training-b_b0428
r0f0,1,train,837,D1_training-b_b0429
r0f0,1,train,840,D1_training-b_b0432
r0f0,1,train,841,D1_training-b_b0433
r0f0,1,train,842,D1_training-b_b0434
r0f0,1,train,843,D1_training-b_b0435
r0f0,1,train,844,D1_training-b_b0436
r0f0,1,train,845,D1_training-b_b0437
r0f0,1,train,846,D1_training-b_b0438
r0f0,1,train,847,D1_training-b_b0439
r0f0,1,train,848,D1_training-b_b0440
r0f0,1,train,849,D1_training-b_b0441
r0f0,1,train,851,D1_training-b_b0443
r0f0,1,train,852,D1_training-b_b0444
r0f0,1,train,854,D1_training-b_b0446
r0f0,1,train,855,D1_training-b_b0447
r0f0,1,train,856,D1_training-b_b0448
r0f0,1,train,857,D1_training-b_b0449
r0f0,1,train,861,D1_training-b_b0453
r0f0,1,train,862,D1_training-b_b0454
r0f0,1,train,863,D1_training-b_b0455
r0f0,1,train,865,D1_training-b_b0457
r0f0,1,train,867,D1_training-b_b0459
r0f0,1,train,872,D1_training-b_b0464
r0f0,1,train,876,D1_training-b_b0468
r0f0,1,train,877,D1_training-b_b0469
r0f0,1,train,881,D1_training-b_b0473
r0f0,1,train,882,D1_training-b_b0474
r0f0,1,train,883,D1_training-b_b0475
r0f0,1,train,884,D1_training-b_b0476
r0f0,1,train,885,D1_training-b_b0477
r0f0,1,train,886,D1_training-b_b0478
r0f0,1,train,887,D1_training-b_b0479
r0f0,1,train,888,D1_training-b_b0480
r0f0,1,train,889,D1_training-b_b0481
r0f0,1,train,890,D1_training-b_b0482
r0f0,1,train,891,D1_training-b_b0483
r0f0,1,train,892,D1_training-b_b0484
r0f0,1,train,895,D1_training-b_b0487
r0f0,1,train,896,D1_training-b_b0488
r0f0,1,train,898,D1_training-b_b0490
r0f0,1,train,902,D1_training-c_c0004
r0f0,1,train,903,D1_training-c_c0005
r0f0,1,train,906,D1_training-c_c0008
r0f0,1,train,907,D1_training-c_c0009
r0f0,1,train,910,D1_training-c_c0012
r0f0,1,train,911,D1_training-c_c0013
r0f0,1,train,912,D1_training-c_c0014
r0f0,1,train,913,D1_training-c_c0015
r0f0,1,train,914,D1_training-c_c0016
r0f0,1,train,916,D1_training-c_c0018
r0f0,1,train,919,D1_training-c_c0021
r0f0,1,train,920,D1_training-c_c0022
r0f0,1,train,921,D1_training-c_c0023
r0f0,1,train,923,D1_training-c_c0025
r0f0,1,train,925,D1_training-c_c0027
r0f0,1,train,926,D1_training-c_c0028
r0f0,1,train,928,D1_training-c_c0030
r0f0,1,train,929,D1_training-c_c0031
r0f0,1,train,931,D1_training-d_d0002
r0f0,1,train,932,D1_training-d_d0003
r0f0,1,train,936,D1_training-d_d0007
r0f0,1,train,938,D1_training-d_d0009
r0f0,1,train,941,D1_training-d_d0012
r0f0,1,train,942,D1_training-d_d0013
r0f0,1,train,944,D1_training-d_d0015
r0f0,1,train,946,D1_training-d_d0017
r0f0,1,train,947,D1_training-d_d0018
r0f0,1,train,949,D1_training-d_d0020
r0f0,1,train,953,D1_training-d_d0024
r0f0,1,train,954,D1_training-d_d0025
r0f0,1,train,957,D1_training-d_d0028
r0f0,1,train,958,D1_training-d_d0029
r0f0,1,train,960,D1_training-d_d0031
r0f0,1,train,963,D1_training-d_d0034
r0f0,1,train,965,D1_training-d_d0036
r0f0,1,train,967,D1_training-d_d0038
r0f0,1,train,968,D1_training-d_d0039
r0f0,1,train,972,D1_training-d_d0043
r0f0,1,train,975,D1_training-d_d0046
r0f0,1,train,976,D1_training-d_d0047
r0f0,1,train,977,D1_training-d_d0048
r0f0,1,train,978,D1_training-d_d0049
r0f0,1,train,979,D1_training-d_d0050
r0f0,1,train,982,D1_training-d_d0053
r0f0,1,train,985,D1_training-e_e00001
r0f0,1,train,986,D1_training-e_e00002
r0f0,1,train,988,D1_training-e_e00004
r0f0,1,train,989,D1_training-e_e00005
r0f0,1,train,991,D1_training-e_e00007
r0f0,1,train,992,D1_training-e_e00008
r0f0,1,train,995,D1_training-e_e00011
r0f0,1,train,996,D1_training-e_e00012
r0f0,1,train,997,D1_training-e_e00013
r0f0,1,train,998,D1_training-e_e00014
r0f0,1,train,1000,D1_training-e_e00016
r0f0,1,train,1001,D1_training-e_e00017
r0f0,1,train,1002,D1_training-e_e00018
r0f0,1,train,1005,D1_training-e_e00021
r0f0,1,train,1006,D1_training-e_e00022
r0f0,1,train,1012,D1_training-e_e00028
r0f0,1,train,1013,D1_training-e_e00029
r0f0,1,train,1014,D1_training-e_e00030
r0f0,1,train,1017,D1_training-e_e00033
r0f0,1,train,1018,D1_training-e_e00034
r0f0,1,train,1020,D1_training-e_e00036
r0f0,1,train,1021,D1_training-e_e00037
r0f0,1,train,1023,D1_training-e_e00039
r0f0,1,train,1025,D1_training-e_e00041
r0f0,1,train,1026,D1_training-e_e00042
r0f0,1,train,1027,D1_training-e_e00043
r0f0,1,train,1029,D1_training-e_e00045
r0f0,1,train,1031,D1_training-e_e00047
r0f0,1,train,1032,D1_training-e_e00048
r0f0,1,train,1034,D1_training-e_e00050
r0f0,1,train,1036,D1_training-e_e00052
r0f0,1,train,1037,D1_training-e_e00053
r0f0,1,train,1038,D1_training-e_e00054
r0f0,1,train,1039,D1_training-e_e00055
r0f0,1,train,1040,D1_training-e_e00056
r0f0,1,train,1042,D1_training-e_e00058
r0f0,1,train,1043,D1_training-e_e00059
r0f0,1,train,1046,D1_training-e_e00062
r0f0,1,train,1051,D1_training-e_e00067
r0f0,1,train,1053,D1_training-e_e00069
r0f0,1,train,1056,D1_training-e_e00072
r0f0,1,train,1058,D1_training-e_e00074
r0f0,1,train,1061,D1_training-e_e00077
r0f0,1,train,1062,D1_training-e_e00078
r0f0,1,train,1063,D1_training-e_e00079
r0f0,1,train,1064,D1_training-e_e00080
r0f0,1,train,1065,D1_training-e_e00081
r0f0,1,train,1067,D1_training-e_e00083
r0f0,1,train,1068,D1_training-e_e00084
r0f0,1,train,1069,D1_training-e_e00085
r0f0,1,train,1070,D1_training-e_e00086
r0f0,1,train,1071,D1_training-e_e00087
r0f0,1,train,1073,D1_training-e_e00089
r0f0,1,train,1074,D1_training-e_e00090
r0f0,1,train,1076,D1_training-e_e00092
r0f0,1,train,1078,D1_training-e_e00094
r0f0,1,train,1079,D1_training-e_e00095
r0f0,1,train,1080,D1_training-e_e00096
r0f0,1,train,1082,D1_training-e_e00098
r0f0,1,train,1086,D1_training-e_e00102
r0f0,1,train,1087,D1_training-e_e00103
r0f0,1,train,1091,D1_training-e_e00107
r0f0,1,train,1093,D1_training-e_e00109
r0f0,1,train,1101,D1_training-e_e00117
r0f0,1,train,1102,D1_training-e_e00118
r0f0,1,train,1103,D1_training-e_e00119
r0f0,1,train,1104,D1_training-e_e00120
r0f0,1,train,1105,D1_training-e_e00121
r0f0,1,train,1109,D1_training-e_e00125
r0f0,1,train,1110,D1_training-e_e00126
r0f0,1,train,1111,D1_training-e_e00127
r0f0,1,train,1112,D1_training-e_e00128
r0f0,1,train,1113,D1_training-e_e00129
r0f0,1,train,1114,D1_training-e_e00130
r0f0,1,train,1115,D1_training-e_e00131
r0f0,1,train,1117,D1_training-e_e00133
r0f0,1,train,1118,D1_training-e_e00134
r0f0,1,train,1119,D1_training-e_e00135
r0f0,1,train,1122,D1_training-e_e00138
r0f0,1,train,1123,D1_training-e_e00139
r0f0,1,train,1124,D1_training-e_e00140
r0f0,1,train,1126,D1_training-e_e00142
r0f0,1,train,1127,D1_training-e_e00143
r0f0,1,train,1128,D1_training-e_e00144
r0f0,1,train,1130,D1_training-e_e00146
r0f0,1,train,1131,D1_training-e_e00147
r0f0,1,train,1132,D1_training-e_e00148
r0f0,1,train,1136,D1_training-e_e00152
r0f0,1,train,1137,D1_training-e_e00153
r0f0,1,train,1138,D1_training-e_e00154
r0f0,1,train,1140,D1_training-e_e00156
r0f0,1,train,1141,D1_training-e_e00157
r0f0,1,train,1142,D1_training-e_e00158
r0f0,1,train,1143,D1_training-e_e00159
r0f0,1,train,1144,D1_training-e_e00160
r0f0,1,train,1145,D1_training-e_e00161
r0f0,1,train,1146,D1_training-e_e00162
r0f0,1,train,1148,D1_training-e_e00164
r0f0,1,train,1149,D1_training-e_e00165
r0f0,1,train,1151,D1_training-e_e00167
r0f0,1,train,1152,D1_training-e_e00168
r0f0,1,train,1153,D1_training-e_e00169
r0f0,1,train,1154,D1_training-e_e00170
r0f0,1,train,1155,D1_training-e_e00171
r0f0,1,train,1156,D1_training-e_e00172
r0f0,1,train,1157,D1_training-e_e00173
r0f0,1,train,1158,D1_training-e_e00174
r0f0,1,train,1163,D1_training-e_e00179
r0f0,1,train,1168,D1_training-e_e00184
r0f0,1,train,1171,D1_training-e_e00187
r0f0,1,train,1173,D1_training-e_e00189
r0f0,1,train,1175,D1_training-e_e00191
r0f0,1,train,1176,D1_training-e_e00192
r0f0,1,train,1178,D1_training-e_e00194
r0f0,1,train,1181,D1_training-e_e00197
r0f0,1,train,1182,D1_training-e_e00198
r0f0,1,train,1183,D1_training-e_e00199
r0f0,1,train,1187,D1_training-e_e00203
r0f0,1,train,1191,D1_training-e_e00207
r0f0,1,train,1193,D1_training-e_e00209
r0f0,1,train,1198,D1_training-e_e00214
r0f0,1,train,1199,D1_training-e_e00215
r0f0,1,train,1200,D1_training-e_e00216
r0f0,1,train,1202,D1_training-e_e00218
r0f0,1,train,1203,D1_training-e_e00219
r0f0,1,train,1207,D1_training-e_e00223
r0f0,1,train,1209,D1_training-e_e00225
r0f0,1,train,1210,D1_training-e_e00226
r0f0,1,train,1211,D1_training-e_e00227
r0f0,1,train,1215,D1_training-e_e00231
r0f0,1,train,1218,D1_training-e_e00234
r0f0,1,train,1219,D1_training-e_e00235
r0f0,1,train,1220,D1_training-e_e00236
r0f0,1,train,1221,D1_training-e_e00237
r0f0,1,train,1223,D1_training-e_e00239
r0f0,1,train,1224,D1_training-e_e00240
r0f0,1,train,1225,D1_training-e_e00241
r0f0,1,train,1228,D1_training-e_e00244
r0f0,1,train,1230,D1_training-e_e00246
r0f0,1,train,1231,D1_training-e_e00247
r0f0,1,train,1232,D1_training-e_e00248
r0f0,1,train,1234,D1_training-e_e00250
r0f0,1,train,1235,D1_training-e_e00251
r0f0,1,train,1236,D1_training-e_e00252
r0f0,1,train,1237,D1_training-e_e00253
r0f0,1,train,1238,D1_training-e_e00254
r0f0,1,train,1239,D1_training-e_e00255
r0f0,1,train,1240,D1_training-e_e00256
r0f0,1,train,1241,D1_training-e_e00257
r0f0,1,train,1242,D1_training-e_e00258
r0f0,1,train,1243,D1_training-e_e00259
r0f0,1,train,1246,D1_training-e_e00262
r0f0,1,train,1248,D1_training-e_e00264
r0f0,1,train,1249,D1_training-e_e00265
r0f0,1,train,1251,D1_training-e_e00267
r0f0,1,train,1253,D1_training-e_e00269
r0f0,1,train,1255,D1_training-e_e00271
r0f0,1,train,1256,D1_training-e_e00272
r0f0,1,train,1258,D1_training-e_e00274
r0f0,1,train,1259,D1_training-e_e00275
r0f0,1,train,1261,D1_training-e_e00277
r0f0,1,train,1263,D1_training-e_e00279
r0f0,1,train,1265,D1_training-e_e00281
r0f0,1,train,1266,D1_training-e_e00282
r0f0,1,train,1267,D1_training-e_e00283
r0f0,1,train,1270,D1_training-e_e00286
r0f0,1,train,1271,D1_training-e_e00287
r0f0,1,train,1272,D1_training-e_e00288
r0f0,1,train,1275,D1_training-e_e00291
r0f0,1,train,1276,D1_training-e_e00292
r0f0,1,train,1277,D1_training-e_e00293
r0f0,1,train,1278,D1_training-e_e00294
r0f0,1,train,1285,D1_training-e_e00301
r0f0,1,train,1286,D1_training-e_e00302
r0f0,1,train,1288,D1_training-e_e00304
r0f0,1,train,1290,D1_training-e_e00306
r0f0,1,train,1293,D1_training-e_e00309
r0f0,1,train,1297,D1_training-e_e00313
r0f0,1,train,1298,D1_training-e_e00314
r0f0,1,train,1301,D1_training-e_e00317
r0f0,1,train,1303,D1_training-e_e00319
r0f0,1,train,1304,D1_training-e_e00320
r0f0,1,train,1305,D1_training-e_e00321
r0f0,1,train,1306,D1_training-e_e00322
r0f0,1,train,1307,D1_training-e_e00323
r0f0,1,train,1309,D1_training-e_e00325
r0f0,1,train,1310,D1_training-e_e00326
r0f0,1,train,1311,D1_training-e_e00327
r0f0,1,train,1313,D1_training-e_e00329
r0f0,1,train,1314,D1_training-e_e00330
r0f0,1,train,1319,D1_training-e_e00335
r0f0,1,train,1323,D1_training-e_e00339
